shock_condition,replication,seed,episode,peer_share,ai_share,hybrid_share,human_interaction_rate,ai_use_rate,mean_quality,success_rate,mean_knowledge,knowledge_gini,knowledge_rank_corr_with_initial,performance_gini,mean_ai_trust,mean_peer_trust,mean_tie_strength,network_density,mean_weighted_degree,recent_active_tie_fraction,mean_unique_peer_partners,ai_reliability,mean_ai_availability_probability,mean_ai_source_quality,mean_peer_source_quality,mean_peer_marginal
Stable reliability,28,20289073,126,0.35555555555555557,0.4222222222222222,0.2222222222222222,0.5777777777777777,0.6444444444444444,0.593061889299635,0.45,0.6450616234557326,0.08403868218682709,0.9883288636173574,0.10214053107532339,0.6429022806359064,0.5568927526473999,0.4445416331291199,0.05623836126629423,4.475052530235715,0.9061810154525386,10.38888888888889,0.86,0.9300834938186983,0.6493031958126813,0.6588619215753386,0.004873986255693097
Stable reliability,28,20289073,127,0.38333333333333336,0.4388888888888889,0.17777777777777778,0.5611111111111111,0.6166666666666667,0.5931360290515941,0.4166666666666667,0.6458943807324098,0.0837466142558092,0.9882109844278693,0.11110163879805968,0.6427346637365707,0.5575024485588074,0.4438075125217438,0.05623836126629423,4.467662505308787,0.9072847682119205,10.38888888888889,0.86,0.9300834938186983,0.6394696048571604,0.66598637032622,0.00908178075779672
Stable reliability,28,20289073,128,0.32222222222222224,0.4222222222222222,0.25555555555555554,0.5777777777777777,0.6777777777777778,0.5889443281739469,0.45555555555555555,0.6467110061353392,0.08343516407910423,0.9880730001980473,0.1067126762139674,0.6425088958665757,0.5581265687942505,0.44305676221847534,0.05623836126629423,4.460104632377624,0.8951434878587197,10.38888888888889,0.86,0.9300834938186983,0.6420684153297244,0.6520786090099718,0.004475492921786688
Stable reliability,28,20289073,129,0.3611111111111111,0.45,0.18888888888888888,0.55,0.6388888888888888,0.6020724957749936,0.4666666666666667,0.6475484992430793,0.08308785436586241,0.9878915485407204,0.09853716826030778,0.6432272947917393,0.5587367415428162,0.4423109292984009,0.05623836126629423,4.4525967001914974,0.9028697571743929,10.38888888888889,0.86,0.9300834938186983,0.651017133242312,0.6677946755499419,0.006225496843699067
Stable reliability,28,20289073,130,0.32222222222222224,0.37777777777777777,0.3,0.6222222222222222,0.6777777777777778,0.5950595837748005,0.4388888888888889,0.6483896580672116,0.08271661798509244,0.9878610019756133,0.09736667242629826,0.6439068046413539,0.5594308376312256,0.441572368144989,0.05623836126629423,4.445162060525682,0.8973509933774835,10.38888888888889,0.86,0.9300834938186983,0.6516328708098104,0.6599535295713528,0.0031768364893467673
Stable reliability,28,20289073,131,0.32222222222222224,0.4444444444444444,0.23333333333333334,0.5555555555555556,0.6777777777777778,0.5993411242357445,0.4166666666666667,0.6492357212200546,0.08236741408406711,0.9876387953862737,0.09760707463552865,0.6431732232444674,0.5600605607032776,0.44082000851631165,0.05623836126629423,4.437588299645318,0.9006622516556292,10.4,0.86,0.9300834938186983,0.6361195912905286,0.6610135886843125,0.0049059918218865295
Stable reliability,28,20289073,132,0.37222222222222223,0.38333333333333336,0.24444444444444444,0.6166666666666667,0.6277777777777778,0.5945736372060447,0.4444444444444444,0.6500796372315331,0.08205808751867694,0.9875005752662115,0.09966434333416063,0.6425625927636547,0.5607505440711975,0.4401000142097473,0.05623836126629423,4.430340403980679,0.9039735099337748,10.4,0.86,0.9300834938186983,0.6379011565426704,0.6674572217105751,0.008363482388532994
Stable reliability,28,20289073,133,0.31666666666666665,0.43333333333333335,0.25,0.5666666666666667,0.6833333333333333,0.5926474471671919,0.42777777777777776,0.6509209980070267,0.08172141585878268,0.9873224385400844,0.09311448189527338,0.6412643093824555,0.5613433122634888,0.43936243653297424,0.05623836126629423,4.422915101051331,0.9006622516556292,10.4,0.86,0.9300834938186983,0.6269718740833645,0.6609660342395615,0.006076652060355137
Stable reliability,28,20289073,134,0.34444444444444444,0.4111111111111111,0.24444444444444444,0.5888888888888889,0.6555555555555556,0.6072138772136413,0.48333333333333334,0.6518062311050544,0.0813798857324135,0.98709990401701,0.09373834392154046,0.6421041413190186,0.561994194984436,0.4386322498321533,0.05623836126629423,4.415564501285553,0.9083885209713024,10.4,0.86,0.9300834938186983,0.6512375241056748,0.6661240964137126,0.006107438038710687
Stable reliability,28,20289073,135,0.37222222222222223,0.38333333333333336,0.24444444444444444,0.6166666666666667,0.6277777777777778,0.5963239965369269,0.45,0.6526864572301561,0.08103154895464537,0.9869031547795079,0.0947514833608607,0.6435879717000398,0.5625897645950317,0.43779778480529785,0.05630043451272502,4.412028846475813,0.9140022050716649,10.411111111111111,0.86,0.9300834938186983,0.6624485188057558,0.6624687270647308,0.005043861679818752
Stable reliability,28,20289073,136,0.36666666666666664,0.4,0.23333333333333334,0.6,0.6333333333333333,0.6065292288393765,0.4777777777777778,0.6535075768994563,0.08070714663831802,0.9868282535722671,0.09444098026436842,0.6430107019501703,0.5632612705230713,0.4370776116847992,0.05630043451272502,4.404770804776086,0.9140022050716649,10.411111111111111,0.86,0.9300834938186983,0.6346660323351025,0.6690174579240543,0.007649886223750253
Stable reliability,28,20289073,137,0.37222222222222223,0.3,0.3277777777777778,0.7,0.6277777777777778,0.5969198742196397,0.43333333333333335,0.6543412521111168,0.0803941024314696,0.9866304140613156,0.08961548551408893,0.6429402336397456,0.5640268921852112,0.436372846364975,0.05630043451272502,4.397668740484449,0.9106945975744212,10.411111111111111,0.86,0.9300834938186983,0.6429872669669203,0.6714685174228974,0.0060877219814008945
Stable reliability,28,20289073,138,0.37222222222222223,0.4111111111111111,0.21666666666666667,0.5888888888888889,0.6277777777777778,0.6143702250379904,0.5277777777777778,0.6552135497919778,0.08000915749544069,0.9866216873807422,0.0906393838150108,0.6434514172353705,0.5647239089012146,0.4356520175933838,0.05630043451272502,4.390404143598345,0.9040793825799338,10.411111111111111,0.86,0.9300834938186983,0.6500632576051846,0.6770892740786375,0.00756504444692708
Stable reliability,28,20289073,139,0.37222222222222223,0.34444444444444444,0.2833333333333333,0.6555555555555556,0.6277777777777778,0.6015608918638987,0.4722222222222222,0.6560409544459538,0.07969117685172167,0.9864331857002879,0.09410069915991137,0.6438820846816625,0.565403163433075,0.43482762575149536,0.05636250775915581,4.386927861637539,0.9129955947136564,10.422222222222222,0.86,0.9300834938186983,0.6486358765484757,0.6621551735093346,0.004465743041039091
Stable reliability,28,20289073,140,0.35,0.39444444444444443,0.25555555555555554,0.6055555555555555,0.6499999999999999,0.598739755140419,0.4166666666666667,0.6568292405133396,0.07936878415347515,0.9863000790483659,0.08882389677295688,0.642909803078052,0.5660894513130188,0.43410202860832214,0.05636250775915581,4.379607201947106,0.9118942731277533,10.422222222222222,0.86,0.9300834938186983,0.6315110734421081,0.6692188603246448,0.00536703405228076
Stable reliability,28,20289073,141,0.35,0.3611111111111111,0.28888888888888886,0.6388888888888888,0.6499999999999999,0.5956764923107734,0.45,0.6576465668601064,0.07903155926071537,0.9861469701041039,0.09256212803448749,0.641661701618617,0.5667228698730469,0.4332868754863739,0.056424581005586595,4.3761973367797005,0.9075907590759076,10.433333333333334,0.86,0.9300834938186983,0.6276992223992096,0.6671345555136751,0.00592997894814917
Stable reliability,28,20289073,142,0.3277777777777778,0.4111111111111111,0.2611111111111111,0.5888888888888889,0.6722222222222223,0.6059631606366126,0.48333333333333334,0.6584465333378632,0.07872330603386546,0.9859686107493265,0.09478054492973875,0.6415822495311136,0.5673810243606567,0.4325610399246216,0.056424581005586595,4.36886679066552,0.9108910891089109,10.444444444444445,0.86,0.9300834938186983,0.641584235521786,0.6629127998447003,0.005071457231544253
Stable reliability,28,20289073,143,0.34444444444444444,0.4111111111111111,0.24444444444444444,0.5888888888888889,0.6555555555555556,0.6064617057893685,0.43333333333333335,0.6592627819552141,0.07839960231842813,0.9859084802093672,0.09481284876717888,0.6410594106767135,0.5680211782455444,0.4318458139896393,0.056424581005586595,4.361643013689253,0.9086908690869087,10.444444444444445,0.86,0.9300834938186983,0.6361234861950279,0.6657606112033794,0.0068804496519838144
Stable reliability,28,20289073,144,0.36666666666666664,0.35555555555555557,0.2777777777777778,0.6444444444444444,0.6333333333333333,0.6117543487244885,0.5333333333333333,0.6601040200539298,0.07810241572124377,0.9857846250267156,0.08904098148245065,0.6411846751104997,0.5687281489372253,0.43114572763442993,0.056424581005586595,4.3545715755886505,0.9130913091309131,10.455555555555556,0.86,0.9300834938186983,0.643458852237888,0.6705907007242226,0.006798908659108263
Stable reliability,28,20289073,145,0.3888888888888889,0.40555555555555556,0.20555555555555555,0.5944444444444444,0.6111111111111112,0.5965533306416014,0.43333333333333335,0.6608769057748412,0.0778295976361083,0.9856456902079817,0.10508134877045294,0.6414402789710165,0.5692954063415527,0.43032509088516235,0.05648665425201738,4.351064850224389,0.9142857142857143,10.466666666666667,0.86,0.9300834938186983,0.646001465347628,0.6650345284339951,0.004739271342806972
Stable reliability,28,20289073,146,0.3611111111111111,0.37777777777777777,0.2611111111111111,0.6222222222222222,0.6388888888888888,0.6017265181315644,0.4666666666666667,0.6617048289440728,0.07748580901904645,0.9853937054382593,0.09796334831921949,0.6417984338536754,0.5700186491012573,0.4296126365661621,0.05648665425201738,4.343861183855268,0.9054945054945055,10.477777777777778,0.86,0.9300834938186983,0.6478956412987039,0.6820394080659208,0.005548466804493504
Stable reliability,28,20289073,147,0.32222222222222224,0.43333333333333335,0.24444444444444444,0.5666666666666667,0.6777777777777778,0.6055415899857831,0.48333333333333334,0.6625177469145022,0.07714927706684582,0.9852745236668065,0.09012444167439737,0.6411808094120319,0.5706764459609985,0.4288957417011261,0.05648665425201738,4.336612594127655,0.9043956043956044,10.477777777777778,0.86,0.9300834938186983,0.6343016013128138,0.6719420371058258,0.00670558659743829
Stable reliability,28,20289073,148,0.43333333333333335,0.34444444444444444,0.2222222222222222,0.6555555555555556,0.5666666666666667,0.6181952156445809,0.5333333333333333,0.6633477735630179,0.07682548706001202,0.9850577762780154,0.09809889956943096,0.6424875702148782,0.5714462995529175,0.4281948208808899,0.05648665425201738,4.329525336954329,0.9076923076923077,10.488888888888889,0.86,0.9300834938186983,0.6616889024312564,0.6793169669528409,0.0061023017834516665
Stable reliability,28,20289073,149,0.3277777777777778,0.4,0.2722222222222222,0.6,0.6722222222222223,0.595087777319092,0.43333333333333335,0.6640936662784,0.07654409394408335,0.9849564830033827,0.09258112068439783,0.6436007660026779,0.5720887184143066,0.42746829986572266,0.05648665425201738,4.322179379728105,0.9054945054945055,10.488888888888889,0.86,0.9300834938186983,0.6574025031447441,0.6658511620594472,0.0031181600583416996
Stable reliability,28,20289073,150,0.35555555555555557,0.37222222222222223,0.2722222222222222,0.6277777777777778,0.6444444444444444,0.6086512897795893,0.45,0.6648875831966445,0.07622755584156349,0.9848342331813728,0.09574096723669134,0.643067983835706,0.5728193521499634,0.42676907777786255,0.05648665425201738,4.315109442340003,0.9021978021978022,10.5,0.86,0.9300834938186983,0.6390409126432204,0.6797740085414989,0.006672179722643357
Stable reliability,29,20290082,1,0.3888888888888889,0.34444444444444444,0.26666666666666666,0.6555555555555556,0.6111111111111112,0.49502326650632,0.16666666666666666,0.5141423292100022,0.1299639751423698,0.9999910968431202,0.1223915092630341,0.510451924551909,0.49866291880607605,0.5515927076339722,0.055865921787709494,5.515926644537184,0.12666666666666668,1.2666666666666666,0.86,0.9283109263555173,0.6341904256107525,0.5101656836175608,0.0008251387651183441
Stable reliability,29,20290082,2,0.4166666666666667,0.35,0.23333333333333334,0.65,0.5833333333333333,0.49403095524148105,0.19444444444444445,0.5153072440905144,0.12933622210535645,0.9999793775608151,0.1277195946053924,0.5199415367362975,0.49880364537239075,0.5506606698036194,0.055865921787709494,5.50660682519277,0.23222222222222222,2.3222222222222224,0.86,0.9283109263555173,0.6445071233011479,0.5129437035776215,0.0031094171495708862
Stable reliability,29,20290082,3,0.38333333333333336,0.3888888888888889,0.22777777777777777,0.6111111111111112,0.6166666666666667,0.49465753978828975,0.22777777777777777,0.5164167184800503,0.1287213640458731,0.9999691812603482,0.1412680962319015,0.5278311564336288,0.4988614022731781,0.5497180223464966,0.055865921787709494,5.497180324130588,0.3244444444444444,3.2555555555555555,0.86,0.9283109263555173,0.624762503977977,0.5105075570630956,0.0036894727134907956
Stable reliability,29,20290082,4,0.3888888888888889,0.3388888888888889,0.2722222222222222,0.6611111111111111,0.6111111111111112,0.5126971401079821,0.20555555555555555,0.5175821029761909,0.1281132569464698,0.9999530531652022,0.11486581809282348,0.5354032660118105,0.499178022146225,0.5485546588897705,0.05592799503414029,5.491641798284319,0.413984461709212,4.155555555555556,0.86,0.9283109263555173,0.6363131018818303,0.5360539625390821,0.0016712680838847052
Stable reliability,29,20290082,5,0.36666666666666664,0.42777777777777776,0.20555555555555555,0.5722222222222222,0.6333333333333333,0.49868641710029843,0.16111111111111112,0.5187968044490521,0.12746909010745866,0.9999284785011697,0.12777502072351266,0.5436306744456175,0.4993768334388733,0.5476175546646118,0.05592799503414029,5.4822603437635635,0.4728079911209767,4.7444444444444445,0.86,0.9283109263555173,0.6407395999383595,0.5318050013103092,0.006026535436526253
Stable reliability,29,20290082,6,0.38333333333333336,0.32222222222222224,0.29444444444444445,0.6777777777777778,0.6166666666666667,0.5078422967179776,0.20555555555555555,0.5199669849624825,0.12678413994048388,0.9999115897462122,0.12086510731951439,0.5507175692277086,0.4995313584804535,0.5466815829277039,0.05592799503414029,5.472890276379055,0.5416204217536071,5.433333333333334,0.86,0.9283109263555173,0.6411834233876414,0.5182908584295629,-0.0010242386151636021
Stable reliability,29,20290082,7,0.34444444444444444,0.37222222222222223,0.2833333333333333,0.6277777777777778,0.6555555555555556,0.5104317531025437,0.25,0.521168042693657,0.12612571532679673,0.9998760671503357,0.13743529104097085,0.5582117430326655,0.49968886375427246,0.5457580089569092,0.05592799503414029,5.4636440661218435,0.5982241953385128,6.0,0.86,0.9283109263555173,0.649310843715966,0.5351554815877,0.004472499669627025
Stable reliability,29,20290082,8,0.31666666666666665,0.4222222222222222,0.2611111111111111,0.5777777777777777,0.6833333333333333,0.5119916052547057,0.26666666666666666,0.5223767214445291,0.12548829989570542,0.9998419684664551,0.1221623137840131,0.5645829503578631,0.4998628497123718,0.5445874333381653,0.05599006828057108,5.457976240581936,0.6485587583148559,6.511111111111111,0.86,0.9283109263555173,0.6364783525178977,0.5255552806088387,0.0010627400316002246
Stable reliability,29,20290082,9,0.3333333333333333,0.35,0.31666666666666665,0.6499999999999999,0.6666666666666666,0.5197191212097675,0.2722222222222222,0.5236307583100392,0.12478669097234985,0.9998115934407533,0.1181998316139794,0.5717911387718014,0.5001419186592102,0.5436673760414124,0.05599006828057108,5.4487551993793915,0.6940133037694013,6.966666666666667,0.86,0.9283109263555173,0.653487974158866,0.5368582206394512,0.0019737043466042372
Stable reliability,29,20290082,10,0.3611111111111111,0.36666666666666664,0.2722222222222222,0.6333333333333333,0.6388888888888888,0.5185837367985897,0.25,0.5248445062420095,0.1241559864881907,0.9997851428007761,0.1232385934999507,0.5775254019999965,0.5002864003181458,0.5427604913711548,0.05599006828057108,5.439666464593675,0.7261640798226164,7.288888888888889,0.86,0.9283109263555173,0.6482391904259801,0.5297241013570759,0.006575886140246331
Stable reliability,29,20290082,11,0.4166666666666667,0.32222222222222224,0.2611111111111111,0.6777777777777778,0.5833333333333334,0.5135110346633814,0.18888888888888888,0.5260374526181656,0.12359169067454401,0.9997427942330052,0.1132861244788812,0.5815076028029961,0.5005450248718262,0.5418616533279419,0.05599006828057108,5.430657398700714,0.770509977827051,7.7444444444444445,0.86,0.9283109263555173,0.6370396332855383,0.5381425366272877,0.004921541352416711
Stable reliability,29,20290082,12,0.38333333333333336,0.3333333333333333,0.2833333333333333,0.6666666666666667,0.6166666666666667,0.5151301546168597,0.2722222222222222,0.5271845587609297,0.12301531686158729,0.9997039189770444,0.12673500745438804,0.5852884971678473,0.5007433295249939,0.5409430265426636,0.05599006828057108,5.4214515381389194,0.7971175166297118,8.033333333333333,0.86,0.9283109263555173,0.6357357094164618,0.5296797151554851,0.0014654408728917098
Stable reliability,29,20290082,13,0.3277777777777778,0.40555555555555556,0.26666666666666666,0.5944444444444444,0.6722222222222223,0.5200304504505524,0.26666666666666666,0.528367932387206,0.12240113577447276,0.9996677908141787,0.12406835391655968,0.5901716435757166,0.5007954835891724,0.5399960875511169,0.05599006828057108,5.411960842874315,0.8215077605321508,8.28888888888889,0.86,0.9283109263555173,0.648122779722624,0.5151883342021736,-0.0014460657980247683
Stable reliability,29,20290082,14,0.3277777777777778,0.40555555555555556,0.26666666666666666,0.5944444444444444,0.6722222222222223,0.5097238798716212,0.21666666666666667,0.5294836998986491,0.12183765656526124,0.999620984176363,0.12182637517344008,0.5935634149577229,0.5008984208106995,0.5390518307685852,0.05599006828057108,5.40249703725179,0.843680709534368,8.511111111111111,0.86,0.9283109263555173,0.6364435174583274,0.515233132913112,-0.0011188620253251363
Stable reliability,29,20290082,15,0.2777777777777778,0.39444444444444443,0.3277777777777778,0.6055555555555556,0.7222222222222222,0.5066554167038135,0.2111111111111111,0.5305976686365644,0.12133760546430028,0.9995813746093294,0.13201069526517006,0.597541132765651,0.5011963844299316,0.5381177067756653,0.05599006828057108,5.393135229746501,0.8592017738359202,8.666666666666666,0.86,0.9283109263555173,0.642524305675952,0.5455078429151602,3.5290721979393956e-05
Stable reliability,29,20290082,16,0.2833333333333333,0.48333333333333334,0.23333333333333334,0.5166666666666666,0.7166666666666667,0.5095372727576116,0.24444444444444444,0.5317948955683836,0.12073261574484828,0.9995391340444059,0.12580567194304115,0.6016443389075732,0.5013681650161743,0.5371646881103516,0.05599006828057108,5.383583973513709,0.8680709534368071,8.766666666666667,0.86,0.9283109263555173,0.6459893017373425,0.5266482575716128,-0.0005666943783217648
Stable reliability,29,20290082,17,0.3,0.40555555555555556,0.29444444444444445,0.5944444444444444,0.7,0.518325939030321,0.21666666666666667,0.5329490314327988,0.12012727423678582,0.9994892400715063,0.1154635665256003,0.6043257312880651,0.501629650592804,0.5362299084663391,0.05599006828057108,5.374215355184343,0.8824833702882483,8.911111111111111,0.86,0.9283109263555173,0.6349101047154259,0.5324778879272827,-0.00039578646239671464
Stable reliability,29,20290082,18,0.3,0.37777777777777777,0.32222222222222224,0.6222222222222222,0.7,0.5102698399875039,0.2111111111111111,0.5341324585493197,0.11952719509260357,0.999460417068811,0.11923595692225875,0.6073379697049164,0.5019270777702332,0.5353220105171204,0.05599006828057108,5.365116397539775,0.893569844789357,9.022222222222222,0.86,0.9283109263555173,0.641395651346805,0.5462554701776694,0.0024753660695985558
Stable reliability,29,20290082,19,0.35,0.3888888888888889,0.2611111111111111,0.6111111111111112,0.65,0.519969137122647,0.26666666666666666,0.5353015458008307,0.11900495816458068,0.999402139269983,0.11946874495128657,0.6104261418794007,0.5021811127662659,0.53441321849823,0.05599006828057108,5.35600772831175,0.9079822616407982,9.177777777777777,0.86,0.9283109263555173,0.6486875969490615,0.5373388746673391,0.004390362427990534
Stable reliability,29,20290082,20,0.3388888888888889,0.37777777777777777,0.2833333333333333,0.6222222222222222,0.6611111111111111,0.5213780197359209,0.2611111111111111,0.5364668812383587,0.11846248927899938,0.9993404209884111,0.12827278494476557,0.6125649738876532,0.5025103688240051,0.5335193276405334,0.05599006828057108,5.34704913828108,0.9190687361419069,9.28888888888889,0.86,0.9283109263555173,0.6400352530388194,0.5482447763027289,0.00609257933752472
Stable reliability,29,20290082,21,0.3055555555555556,0.4166666666666667,0.2777777777777778,0.5833333333333334,0.6944444444444444,0.5245739064021093,0.2777777777777778,0.5376492286042962,0.1179838118539065,0.9992815465529555,0.12774776545649535,0.6150761445039535,0.5028266310691833,0.5326191782951355,0.05599006828057108,5.3380278454886545,0.9223946784922394,9.4,0.86,0.9283109263555173,0.6436157074837108,0.55535342917478,0.005673684544579947
Stable reliability,29,20290082,22,0.28888888888888886,0.46111111111111114,0.25,0.5388888888888889,0.7111111111111111,0.534445203296011,0.28888888888888886,0.5388897430011477,0.11735552926526993,0.999209956043628,0.11233204028266974,0.6180442641170377,0.5030399560928345,0.5316758751869202,0.05599006828057108,5.328573822975159,0.9168514412416852,9.477777777777778,0.86,0.9283109263555173,0.6506262315620299,0.549578100965434,-0.0019646698847514987
Stable reliability,29,20290082,23,0.28888888888888886,0.45,0.2611111111111111,0.55,0.7111111111111111,0.5285737384228718,0.2833333333333333,0.5400863098299371,0.11673087653879399,0.9991578683304149,0.1117993461795046,0.6203656179875477,0.5032835006713867,0.5305413603782654,0.056052141527001866,5.323098108503554,0.9180509413067552,9.533333333333333,0.86,0.9283109263555173,0.6456035794425892,0.5382569344034043,0.0028715860892948313
Stable reliability,29,20290082,24,0.32222222222222224,0.4111111111111111,0.26666666666666666,0.5888888888888889,0.6777777777777778,0.5318916433737938,0.2777777777777778,0.5412423150525467,0.11618816403236787,0.9990846136193665,0.122923260945349,0.6217446518356443,0.5035008788108826,0.5296217799186707,0.056052141527001866,5.313872124089135,0.920265780730897,9.666666666666666,0.86,0.9283109263555173,0.6357264187979367,0.5430324856903731,0.00040008022648837285
Stable reliability,29,20290082,25,0.3333333333333333,0.40555555555555556,0.2611111111111111,0.5944444444444444,0.6666666666666667,0.5268096053945835,0.2777777777777778,0.5424273947131276,0.11562416967763678,0.9990212254862874,0.12023336977507681,0.6234669456382116,0.5038332939147949,0.5287215113639832,0.056052141527001866,5.304839787218306,0.9158361018826136,9.7,0.86,0.9283109263555173,0.644091403612063,0.55123802153688,0.0030192084570271646
Stable reliability,29,20290082,26,0.35555555555555557,0.40555555555555556,0.2388888888888889,0.5944444444444444,0.6444444444444445,0.5272937883856718,0.28888888888888886,0.5436108842563362,0.11501945483335252,0.9989561748837598,0.12214122573818442,0.625885096397967,0.504105806350708,0.527825117111206,0.056052141527001866,5.295845503277249,0.9102990033222591,9.722222222222221,0.86,0.9283109263555173,0.6527701170102345,0.5610307092203309,0.00477150976649453
Stable reliability,29,20290082,27,0.3,0.4222222222222222,0.2777777777777778,0.5777777777777777,0.7,0.5208064085599983,0.2388888888888889,0.5447408961640239,0.11447931507850484,0.9988780539234114,0.11922953336516806,0.6268197134791189,0.5043954253196716,0.5269078016281128,0.056052141527001866,5.286641271909078,0.9169435215946844,9.777777777777779,0.86,0.9283109263555173,0.6394686799785968,0.5537804899815428,0.0003698737995837355
Stable reliability,29,20290082,28,0.2777777777777778,0.4222222222222222,0.3,0.5777777777777777,0.7222222222222222,0.5201448927903962,0.25555555555555554,0.5458588468388347,0.11391326250632683,0.9988300170373714,0.11716891147201447,0.6280934881258536,0.5047186017036438,0.5259903073310852,0.056052141527001866,5.277436004744636,0.9213732004429679,9.811111111111112,0.86,0.9283109263555173,0.6423603146119113,0.5511189177073116,0.0008593589123507433
Stable reliability,29,20290082,29,0.3055555555555556,0.45,0.24444444444444444,0.55,0.6944444444444444,0.5190594949427079,0.2722222222222222,0.5469645134126346,0.11336345401977721,0.9987721433703316,0.12128647749924615,0.6293257283361529,0.5050042271614075,0.5250809192657471,0.056052141527001866,5.268311933676402,0.9147286821705426,9.844444444444445,0.86,0.9283109263555173,0.6451413726615555,0.5525426412964272,0.004075557539676178
Stable reliability,29,20290082,30,0.37222222222222223,0.4,0.22777777777777777,0.6,0.6277777777777778,0.5253240919003371,0.26666666666666666,0.5480845772004528,0.11288897430212863,0.998690152921885,0.12062920800413535,0.6302964070320705,0.5053741335868835,0.5241983532905579,0.056052141527001866,5.2594569815529715,0.9180509413067552,9.88888888888889,0.86,0.9283109263555173,0.6467209690814724,0.5525417370468491,0.0060182615956295435
Stable reliability,29,20290082,31,0.3,0.43333333333333335,0.26666666666666666,0.5666666666666667,0.7,0.532866150037807,0.2722222222222222,0.5492405572193566,0.1123084753327015,0.9986247045900827,0.11222291237898352,0.631512278509671,0.5057470798492432,0.5232882499694824,0.056052141527001866,5.2503256837526955,0.920265780730897,9.933333333333334,0.86,0.9283109263555173,0.6465755907136282,0.5594375180691185,0.0016386067446727947
Stable reliability,29,20290082,32,0.29444444444444445,0.43333333333333335,0.2722222222222222,0.5666666666666667,0.7055555555555555,0.5228348419468644,0.19444444444444445,0.5503599453973196,0.11169810383692336,0.9985731015177599,0.10252042510208192,0.6321545566505177,0.5060446858406067,0.5223811268806458,0.056052141527001866,5.241224262449476,0.9180509413067552,9.955555555555556,0.86,0.9283109263555173,0.6386038420706024,0.5559683808828231,0.002301092343099936
Stable reliability,29,20290082,33,0.29444444444444445,0.5,0.20555555555555555,0.5,0.7055555555555555,0.5211796086757713,0.24444444444444444,0.5514802484040171,0.11117806837526545,0.9985261970976751,0.11925359342795816,0.6330153520273473,0.5063540935516357,0.5212631821632385,0.056114214773432654,5.235799136426714,0.9081858407079646,9.988888888888889,0.86,0.9283109263555173,0.6416772016725338,0.5592502734685939,0.003583766591297065
Stable reliability,29,20290082,34,0.32222222222222224,0.37222222222222223,0.3055555555555556,0.6277777777777778,0.6777777777777778,0.5413794338438344,0.3,0.5526043307577908,0.11069149564258995,0.9984465697022228,0.1138874340481939,0.6327519294380566,0.5066160559654236,0.5203856229782104,0.056114214773432654,5.2269841697480945,0.9059734513274337,10.0,0.86,0.9283109263555173,0.6295347931264822,0.5483676290530177,0.0035073864823135298
Stable reliability,29,20290082,35,0.2833333333333333,0.4666666666666667,0.25,0.5333333333333333,0.7166666666666667,0.5277744525383042,0.2388888888888889,0.5536885949891164,0.11020499780305038,0.9984014058614364,0.1152922269602712,0.6328322157995708,0.5068949460983276,0.5194818377494812,0.056114214773432654,5.2179062432712975,0.9092920353982301,10.044444444444444,0.86,0.9283109263555173,0.6336650977849059,0.5504106125350905,0.003313825902914781
Stable reliability,29,20290082,36,0.3055555555555556,0.3888888888888889,0.3055555555555556,0.6111111111111112,0.6944444444444444,0.5349740052087373,0.3055555555555556,0.5548011149220773,0.1096892515946919,0.9983070056670859,0.12219206417902506,0.6327782676994598,0.5073243975639343,0.518612802028656,0.056114214773432654,5.209177419874403,0.9059734513274337,10.055555555555555,0.86,0.9283109263555173,0.6341355661032624,0.5684067971834835,0.006647790215762119
Stable reliability,29,20290082,37,0.34444444444444444,0.4444444444444444,0.2111111111111111,0.5555555555555556,0.6555555555555556,0.5346218326499087,0.2777777777777778,0.5558848763351619,0.10918844505416714,0.9982391500588221,0.11320123223787437,0.6323703553711317,0.5075735449790955,0.5177242755889893,0.056114214773432654,5.200252993901571,0.9037610619469026,10.055555555555555,0.86,0.9283109263555173,0.6302253328593457,0.547960197298673,0.004709928432176262
Stable reliability,29,20290082,38,0.3111111111111111,0.46111111111111114,0.22777777777777777,0.5388888888888889,0.6888888888888889,0.5255156743104531,0.29444444444444445,0.5569889444265466,0.10875359352792024,0.9981756658075059,0.12720768058630783,0.6341699027262814,0.5078004598617554,0.5168209671974182,0.056114214773432654,5.191179745727116,0.8993362831858407,10.055555555555555,0.86,0.9283109263555173,0.6533313309311853,0.5499046612683741,0.0014483730476746576
Stable reliability,29,20290082,39,0.31666666666666665,0.4888888888888889,0.19444444444444445,0.5111111111111111,0.6833333333333333,0.5341382279929529,0.25555555555555554,0.5581407711396366,0.10818991253951693,0.9981087446957989,0.11075470648342267,0.6358531450477167,0.508114755153656,0.5159256458282471,0.056114214773432654,5.1821862008836534,0.9015486725663717,10.066666666666666,0.86,0.9283109263555173,0.6561645403447093,0.576221930333072,0.005900252475545742
Stable reliability,29,20290082,40,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.5310639092238458,0.25555555555555554,0.5592998399596962,0.10761446904875815,0.9980060481504398,0.11192768551228194,0.637583312393863,0.5084630250930786,0.5150346159934998,0.056114214773432654,5.173236543602414,0.8949115044247787,10.066666666666666,0.86,0.9283109263555173,0.6579693722587135,0.5651112744991785,0.0033771275687165068
