scenario,step,mean_quality,sd_quality,mean_knowledge,sd_knowledge,mean_trust_ai,sd_trust_ai,mean_trust_peer,sd_trust_peer,HIRI,sd_HIRI,AMR,sd_AMR,avg_tie_strength,sd_avg_tie_strength,mean_quality_low,mean_quality_high,mean_knowledge_low,mean_knowledge_high,mean_trust_ai_low,mean_trust_ai_high,mean_trust_peer_low,mean_trust_peer_high,HIRI_low,HIRI_high,AMR_low,AMR_high,avg_tie_strength_low,avg_tie_strength_high
ai_as_complement,11,0.3237570008553702,0.0576321903613637,0.6280308607140517,0.008615826819071352,0.17273006945673164,0.03492316168434764,0.2548556801715591,0.022846793429012073,0.9605572912870113,0.08656342457205875,0.7925,0.037257991018529744,0.9404228428720878,0.005448888519793989,0.29849857976868754,0.3490154219420528,0.624254808121889,0.6318069133062143,0.15742431900770984,0.18803581990575344,0.24484263146922644,0.26486872887389173,0.9226191977521847,0.9984953848218379,0.7761709654779881,0.8088290345220118,0.9380347621862005,0.942810923557975
ai_as_complement,12,0.3129986461751017,0.05622078282596399,0.6375221971161785,0.009481059880057867,0.1464313106218654,0.03440666869675546,0.22770288783406176,0.024811842531392195,0.9506260394342366,0.08529568263661054,0.79875,0.037781593804514874,0.933266176205421,0.0056970242837033015,0.2883588017142685,0.33763849063593493,0.6333669394156297,0.6416774548167273,0.13135192320515457,0.16151069803857623,0.21682861839080791,0.2385771572773156,0.9132435582999455,0.9880085205685277,0.7821914864391446,0.8153085135608553,0.9307693452261268,0.9357630071847152
ai_as_complement,13,0.2987221044769777,0.05630481495154465,0.6467026010681735,0.009504298509965217,0.12303991797531015,0.033961326903228804,0.20187115958233934,0.023919937145282674,0.9458062013436228,0.07750300195281745,0.7845833333333333,0.04294316589488975,0.9260197178720878,0.005965545127235181,0.27404543131330644,0.323398777640649,0.642537158589014,0.650868043547333,0.1081557102052146,0.13792412574540572,0.19138778490936198,0.2123545342553167,0.9118390131015702,0.9797733895856754,0.7657626610637686,0.803404005602898,0.9234052024443291,0.9286342332998465
ai_as_complement,14,0.31034664663526634,0.0657938933859531,0.656138500975948,0.009104350359365288,0.10386474869380569,0.03218601067692057,0.17874724970963324,0.023059324916497433,0.928817666114117,0.10559121829479656,0.7991666666666667,0.04134967136069432,0.9191265928720878,0.005986483209668016,0.2815112014846548,0.3391820917858779,0.652148343502223,0.660128658449673,0.08975860756537252,0.11797088982223886,0.16864105497603882,0.18885344444322766,0.8825402742950168,0.9750950579332172,0.7810443741687481,0.8172889591645853,0.9165029009251039,0.9217502848190716
ai_as_complement,15,0.3073014151445706,0.060890872748462256,0.6655031300493925,0.009626652765744844,0.08699686282605637,0.03219146558195624,0.15703061271839844,0.023128586155390003,0.9266181378752176,0.08315031077578053,0.7833333333333333,0.038616422286061644,0.9121070095387545,0.006456199920997338,0.2806148135322998,0.3339880167568414,0.6612840634533141,0.669722196645471,0.07288833098008297,0.10110539467202977,0.14689406290848359,0.1671671625283133,0.8901759074152215,0.9630603683352138,0.7664089400585569,0.8002577266081098,0.9092774551664174,0.9149365639110915
ai_as_complement,16,0.31113184800821436,0.055924354903267526,0.6749290754875734,0.009970263272419115,0.07308003456325719,0.03073305668635318,0.13733033179316384,0.02222400246349779,0.9219385110780418,0.06831012815720339,0.7887500000000001,0.026111966515788072,0.9050070095387543,0.006596377213985646,0.2866219188125545,0.3356417772038742,0.6705594149471564,0.6792987360279904,0.059610678597477325,0.08654939052903707,0.1275902332660251,0.1470704303203026,0.8920002774162409,0.9518767447398427,0.7773059260975219,0.8001940739024782,0.9021160197590367,0.907897999318472
ai_as_complement,17,0.30491555604795284,0.06726443898900611,0.6843708363006773,0.009881682392400384,0.06157628111049503,0.029428408859101866,0.11852223835866234,0.02129871479796525,0.9473001133656913,0.07894669607543028,0.7920833333333334,0.037800936743861924,0.8978415928720876,0.006626216617138217,0.2754356158705831,0.3343954962253226,0.6800399980426292,0.6887016745587254,0.04867871226548771,0.07447384995550235,0.10918766503082267,0.127856811686502,0.9127001982770504,0.9819000284543322,0.7755163423555341,0.8086503243111326,0.894937525397334,0.9007456603468413
ai_as_complement,18,0.3027087660073227,0.05578359603382774,0.6936100701930286,0.009371429279770256,0.051916217307273305,0.02772042430160463,0.10269187057316494,0.019562421944298535,0.9204510356054014,0.07831682524219213,0.7958333333333333,0.041754293822690615,0.8907128428720876,0.006513261239322349,0.2782605271061615,0.32715700490848393,0.6895028602215125,0.6977172801645446,0.039767205698982386,0.06406522891556422,0.09411826113985586,0.11126548000647402,0.8861271735807928,0.95477489763001,0.7775337072226862,0.8141329594439803,0.8878582802743651,0.8935674054698102
ai_as_complement,19,0.305134644000052,0.057847727076781805,0.7028759788677233,0.009270533618965064,0.044180953694410934,0.026602902410328,0.08899661927031402,0.019775088356378884,0.9185786090770648,0.08029370039099631,0.7975,0.0424143443682339,0.8834934678720877,0.006736516856191332,0.2797817597828943,0.3304875282172097,0.6988129883692216,0.7069389693662251,0.0325217176495068,0.055840189739315066,0.08032980467243218,0.09766343386819586,0.8833883433181681,0.9537688748359615,0.7789110939832226,0.8160889060167774,0.8805410591861724,0.886445876558003
ai_as_complement,20,0.3014145321508796,0.05862427881451774,0.7121942850494121,0.009527289699639497,0.03849615776087426,0.02543998272869537,0.07665182091643101,0.019626419072494145,0.9430488830005868,0.0882055131056879,0.79625,0.03903767486005707,0.8763436762054211,0.007156996450237966,0.27572130912889176,0.32710775517286744,0.7080187662371055,0.7163698038617187,0.02734659373822871,0.049645721783519815,0.06805016350503594,0.08525347832782608,0.9043911124348517,0.9817066535663218,0.779140984644558,0.813359015355442,0.8732069842122395,0.8794803681986026
ai_as_complement,21,0.3262469746806214,0.06170291656061017,0.7221944802469713,0.00963998631237019,0.03505899428970734,0.025020886903479148,0.06782612467995008,0.019628788520552738,0.93148679036496,0.0789403716208206,0.7791666666666667,0.03382315549964577,0.8697122178720876,0.007399483768930324,0.2992044791760751,0.3532894701851677,0.7179695699664324,0.7264193905275103,0.024093107110898675,0.046024881468516,0.059223428812157086,0.07642882054774308,0.8968896470907629,0.966083933639157,0.7643430151841589,0.7939903181491744,0.8664692511257637,0.8729551846184116
ai_as_complement,22,0.3043146773710394,0.04987415370392489,0.731450394151374,0.00995315115663602,0.03172777483811309,0.024541104840524956,0.05965969401361013,0.019614473862153634,0.9202524456495228,0.07192196314712195,0.7895833333333333,0.038224005041380835,0.8626257595387543,0.00785815431464826,0.2824563657625986,0.3261729889794802,0.7270882333263665,0.7358125549763815,0.020972161419505957,0.042483388256720225,0.051063271821471135,0.06825611620574913,0.8887312555097717,0.9517736357892739,0.7728309244989482,0.8063357421677184,0.8591817715626079,0.8660697475149007
ai_as_complement,23,0.31260583170252554,0.05961701211946857,0.7407669291529981,0.009928223213069614,0.0291370714089458,0.023082932586157973,0.0534517846413108,0.01944977974498293,0.9143792640576903,0.11044251059290537,0.7858333333333334,0.0450876339681082,0.8557984678720876,0.008185583232347355,0.28647752412647165,0.3387341392785794,0.736415693480956,0.7451181648250402,0.019020530157937726,0.039253612659953876,0.04492754282850345,0.06197602645411815,0.8659756996445608,0.9627828284708199,0.7660728064918589,0.8055938601748078,0.8522109778456574,0.8593859578985178
ai_as_complement,24,0.3417017619062687,0.04861480496925977,0.7508883563176133,0.009576770259932461,0.027603073030437235,0.022725112184297562,0.04981624571533673,0.018967390395424534,0.9201369794837779,0.10786569714606847,0.775,0.03472953139443714,0.8494613845387542,0.00835212559275073,0.3203953842159335,0.36300813959660394,0.7466911516936162,0.7550855609416104,0.017643353484919213,0.03756279257595525,0.04150342035646734,0.05812907107420612,0.8728627533570111,0.9674112056105447,0.7597791117671638,0.7902208882328362,0.8458009041046809,0.8531218649728275
ai_as_complement,25,0.3031919869829175,0.05672412148221832,0.7598504892153708,0.009778936367781033,0.025707155054229665,0.02181459169633247,0.0448651596088652,0.018242897416725697,0.9121126703854626,0.08819468725063172,0.7975,0.031074801284220657,0.8425963845387543,0.00848645790496566,0.278331544629671,0.32805242933616396,0.7555646813880341,0.7641362970427075,0.016146488707086903,0.035267821401372426,0.03686985729771583,0.052860461920014576,0.8734596444599003,0.9507656963110249,0.7838808678604722,0.8111191321395278,0.8388770303730704,0.8463157387044382
ai_as_complement,26,0.32918087624675435,0.0684095898570526,0.7693696312736733,0.009787891985291921,0.024905624415959723,0.020339802959047856,0.04217880683153937,0.017054723724433708,0.9011830915671817,0.08068586929125235,0.80625,0.0304540445656953,0.8363209678720877,0.008100980715098105,0.2991990515730374,0.3591627009204713,0.7650798984739078,0.7736593640734388,0.015991312731144777,0.03381993610077467,0.03470424460081819,0.049653369062260554,0.8658209502096367,0.9365452329247267,0.7929029264876143,0.8195970735123858,0.8327705565336663,0.839871379210509
ai_as_complement,27,0.32473515600003144,0.06047507207353439,0.7787667598193252,0.010043978271356597,0.023891047241831075,0.02027842152539365,0.03913395360582879,0.01715855902452375,0.9193283008696431,0.08430434136132597,0.7883333333333333,0.039310579204927816,0.8299101345387543,0.00865366788583151,0.2982307870683095,0.35123952493175337,0.7743647922561855,0.7831687273824649,0.01500363715642474,0.03277845732723741,0.031613883548372385,0.04665402366328519,0.8823802942055178,0.9562763075337685,0.7711047123752601,0.8055619542914065,0.8261174973678588,0.8337027717096498
ai_as_complement,28,0.3311485053963802,0.05288327974705599,0.788294080308543,0.010288423658320873,0.023069140665082893,0.018936115597358576,0.03707915913306017,0.016441539303205608,0.9312450502118258,0.1023539457535324,0.7925,0.03232012752565886,0.8235228428720877,0.008777149553895698,0.30797138615241937,0.354325624640341,0.7837849798310038,0.7928031807860821,0.014770022090807283,0.0313682592393585,0.029873336823866524,0.04428498144225381,0.8863864556396618,0.9761036447839898,0.7783350795709882,0.8066649204290117,0.8196760874740538,0.8273695982701215
ai_as_complement,29,0.31471690870591856,0.05390438005187307,0.7972286557773274,0.010408634686563967,0.022126864157975015,0.01832024608650962,0.0347310013993866,0.01612101763344714,0.9204457219007323,0.07848533329581778,0.7904166666666667,0.03778159380451485,0.816871176205421,0.00897057245785342,0.2910922725220481,0.338341544889789,0.792666870493752,0.8017904410609028,0.014097662297638855,0.030156066018311174,0.02766565390559392,0.04179634889317927,0.8860480079654417,0.9548434358360228,0.7738581531058114,0.8069751802275219,0.812939649482103,0.8208027029287391
ai_as_complement,30,0.3135779399825366,0.05905488138514395,0.8060091469737658,0.01040893398104341,0.021590078691654697,0.01815415494327197,0.0330889300496462,0.016763720467379686,0.9168780479155298,0.09810911791772133,0.7841666666666667,0.04099457958749615,0.8102709678720876,0.009810606429956546,0.28769599706318427,0.3394598829018889,0.8014472305186013,0.8105710634289303,0.013633669484319585,0.02954648789898981,0.025741905619556558,0.040435954479735844,0.8738798311677226,0.9598762646633371,0.7662,0.8021333333333334,0.8059712800280233,0.814570655716152
ai_as_complement,31,0.3420799235613512,0.0570893380181343,0.8154339854887647,0.01035956882860465,0.021605615709006792,0.017368171363634905,0.03301476716104207,0.016402287129134573,0.9262437864479885,0.08130360759881074,0.7941666666666667,0.033887930194473316,0.8044322178720875,0.010055540504256187,0.31705941800394494,0.36710042911875745,0.8108937042655685,0.8199742667119608,0.013993678993472033,0.029217552424541552,0.025826147875627974,0.040203386446456164,0.8906109093402343,0.9618766635557428,0.7793146264224712,0.8090187069108622,0.8000251829369557,0.8088392528072194
ai_as_complement,32,0.3332065206035371,0.05206083116693575,0.8243856463097619,0.00988993909726146,0.020982213793897912,0.017093986863447923,0.03216136216137577,0.016022353908095695,0.9196853544253841,0.06652959524201651,0.7916666666666667,0.028227355981937,0.798389301205421,0.009959193733374859,0.31038985534247315,0.3560231858646011,0.8200511893912592,0.8287201032282645,0.01349044373379895,0.028473983853996875,0.025139255951755743,0.0391834683709958,0.8905274737199518,0.9488432351308165,0.7792954824537303,0.8040378508796032,0.7940244921043934,0.8027541103064485
ai_as_complement,33,0.3231651286565468,0.05958125961369938,0.8329229617390348,0.010029511439632035,0.02070083246886083,0.01721755753842423,0.0315531353479767,0.016235023572378257,0.9119150254083255,0.09047199057042028,0.7875,0.030528962377710266,0.7923711762054209,0.010241811825012565,0.29705249030701303,0.34927776700608054,0.8285273345444495,0.8373185889336201,0.013154905172624447,0.028246759765097215,0.024437822548443445,0.03866844814750996,0.8722639272971903,0.9515661235194607,0.7741200923088176,0.8008799076911823,0.787882504264537,0.7968598481463047
ai_as_complement,34,0.33316872275465426,0.062419903264769955,0.8414779914077913,0.010095660372726665,0.02040275212087872,0.01692402303721941,0.031906427104975724,0.01741904573460139,0.9201267152019064,0.067928147917343,0.7870833333333334,0.03996297628661076,0.7867838845387543,0.011105870628568465,0.3058119939722529,0.3605254515370556,0.8370533731650425,0.8459026096505402,0.012985471991935688,0.02782003224982175,0.024272193713289418,0.03954066049666203,0.8903558917614538,0.9498975386423589,0.7695687867475589,0.8045978799191078,0.781916522130494,0.7916512469470145
ai_as_complement,35,0.32176445627398276,0.05798193547487481,0.8496803078663279,0.009826484625442517,0.019894014606105,0.016211321116940534,0.030483570955449395,0.015378975182782586,0.9413939314019316,0.10160143302619577,0.80375,0.03601849346301187,0.7806284678720876,0.011022886535411489,0.2963527526329727,0.3471761599149928,0.845373661096268,0.8539869546363877,0.012789089865683858,0.026998939346526144,0.02374343790458451,0.03722370400631428,0.8968651400737703,0.985922722730093,0.7879641992332364,0.8195358007667636,0.775797474846204,0.7854594608979713
ai_as_complement,36,0.3492859868073297,0.05894715835437499,0.8583039245263251,0.010197175548545472,0.019832761855820072,0.016300926649069715,0.031174755615234473,0.015137632849770212,0.928315685230373,0.08458269709760441,0.78125,0.02947828519852564,0.7752059678720876,0.010989230105080017,0.3234512555878076,0.3751207180268518,0.853834815296136,0.8627730337565142,0.012688565759442756,0.026976957952197386,0.02454039550541254,0.0378091157250564,0.8912456837859916,0.9653856866747544,0.7683305718854503,0.7941694281145497,0.7703897254271598,0.7800222103170155
ai_as_complement,37,0.3497866606275471,0.06288880677923633,0.8665723484315413,0.010456889501518567,0.019913315789571746,0.015953332604014665,0.03168005060163032,0.014584603899402606,0.9186938702728128,0.07886353712939978,0.7941666666666667,0.037375524405169266,0.7698780512054209,0.011195116232612615,0.3222244258190316,0.3773488954360626,0.8619894145428558,0.8711552823202268,0.012921459500204603,0.026905172078938888,0.02528806611581167,0.038072035087448976,0.8841304011991992,0.9532573393464264,0.7777861208667931,0.8105472124665403,0.7649715751866427,0.774784527224199
ai_as_complement,38,0.3267602418655611,0.04979472753846187,0.8741201310328475,0.010419100872302101,0.01921933197001471,0.015865932308624507,0.02999362771160833,0.014566729998415556,0.926092314786105,0.07901844213826215,0.8016666666666667,0.033725760192837684,0.7638565928720876,0.011409630796390938,0.3049367403089331,0.34858374342218906,0.8695537587411281,0.8786865033245669,0.012265780548989774,0.026172883391039646,0.023609476808285183,0.03637777861493147,0.8914609555990365,0.9607236739731735,0.7868857005593947,0.8164476327739388,0.7588561017005422,0.7688570840436331
ai_as_complement,39,0.3479689587088606,0.05311417283085885,0.8819550762641187,0.010201806386580121,0.019088316640240983,0.015279466778225169,0.030428736470189566,0.012885205207605492,0.94755623913886,0.09645516507249377,0.7895833333333333,0.026195815700869443,0.7583965928720875,0.011349245265147611,0.3246906461092399,0.37124727130848123,0.8774839374796766,0.8864262150485609,0.012391795070532991,0.025784838209948972,0.024781546299534492,0.036075926640844636,0.9052828991857803,0.9898295790919397,0.778102510905226,0.8010641557614406,0.7534225668264747,0.7633706189177003
ai_as_complement,40,0.34557843701972896,0.07773830563282717,0.889171585716162,0.009803563895025532,0.019401042396781972,0.015380278516929448,0.03153107639433769,0.014671466193372529,0.9091995811017168,0.07658424719567744,0.7975,0.046992907266238955,0.7535257595387542,0.01239986563080657,0.3115081223930003,0.3796487516464576,0.8848749843991182,0.8934681870332057,0.01266033813454213,0.026141746659021817,0.02510102282969537,0.03796112995898002,0.8756350548856211,0.9427641073178126,0.7769044503188998,0.8180955496811002,0.7480912788161342,0.7589602402613742
ai_as_complement,41,0.3637030560552503,0.0502438503080988,0.8964613359124002,0.009431209810805136,0.01923282167411046,0.015371844280985718,0.03323389694956139,0.01488063788839282,0.919922423939148,0.09378070043240339,0.77875,0.02710104009570495,0.7490084678720875,0.013087455991604807,0.34168271776616466,0.3857233943443359,0.8923279259679836,0.9005947458568168,0.012495813878752673,0.025969829469468245,0.026712169847628354,0.03975562405149442,0.8788212197948461,0.96102362808345,0.7668724454886711,0.790627554511329,0.7432726373871336,0.7547442983570415
ai_as_complement,42,0.35514742415275957,0.05826199776876223,0.9034840116691587,0.009238654042700856,0.01910213618055861,0.014895811182077265,0.03366315349660841,0.01299668375980169,0.9381346595992568,0.08101663436316207,0.7754166666666666,0.04175210538516073,0.7442588845387542,0.012778468551124581,0.3296129777996445,0.38068187050587465,0.8994349930109825,0.9075330303273349,0.012573759089465862,0.025630513271651355,0.02796710569628752,0.0393592012969293,0.9026275540573787,0.9736417651411349,0.7571179996810555,0.7937153336522778,0.7386584737703373,0.7498592953071711
ai_as_complement,43,0.3494061763925177,0.05267138788456744,0.9100685722407501,0.008320227897378737,0.018581302847225277,0.014681485480056568,0.03376281819308977,0.012134410272531865,0.933719798766608,0.09620805400959338,0.7770833333333333,0.04587318841332786,0.7394482595387541,0.012480637353112436,0.326321922851804,0.3724904299332314,0.9064220715880517,0.9137150728934486,0.012146858136585083,0.02501574755786547,0.028444678410784185,0.03908095797539536,0.8915547600119174,0.9758848375212987,0.7569785220765094,0.7971881445901573,0.733978379048034,0.7449181400294743
ai_as_complement,44,0.35206470348703467,0.06145029006695507,0.9162843401028289,0.008128242513707471,0.018687552847225276,0.014740791027576377,0.03392651053242545,0.014272364497166306,0.9360897273443214,0.08875252113343088,0.78625,0.03787820972445535,0.7348353428720875,0.012998974366887552,0.3251329264249835,0.37899648054908586,0.9127219807543712,0.9198466994512866,0.012227116334388444,0.025147989360062108,0.027671370998223033,0.04018165006662787,0.8971922199402691,0.9749872347483737,0.7696491426452644,0.8028508573547356,0.7291382911689485,0.7405323945752266
ai_as_complement,45,0.3409622609345718,0.05734384048736641,0.9219773310606059,0.007740358413017009,0.018476496934355848,0.014855511983342316,0.03349269697244962,0.015568277588903738,0.9113688244556425,0.08418985021196401,0.7875,0.04184173746574163,0.7298659678720876,0.013823469898710035,0.31583021475212325,0.3660943071170204,0.918584969414589,0.9253696927066227,0.011965781745833886,0.02498721212287781,0.02666959848410007,0.04031579546079918,0.8744709957501051,0.9482666531611799,0.7691620500230607,0.8058379499769392,0.7238075650699137,0.7359243706742614
ai_as_complement,46,0.344888459131699,0.06557418956983589,0.9275012550985353,0.007590007465886995,0.018380663601022515,0.01477458227302969,0.03316144697244962,0.015117512981480997,0.9387951140424968,0.09926604244954643,0.7866666666666666,0.03995611627861467,0.7247570095387542,0.01438052496898008,0.3161493034239673,0.37362761483943074,0.9241747876604183,0.9308277225366524,0.011905417421897598,0.02485590978014743,0.02653590478369352,0.03978698916120572,0.895289852762682,0.9823003753223116,0.7691551266119564,0.8041782067213769,0.7184544665877308,0.7310595524897776
ai_as_complement,47,0.33729169863703923,0.07241829151226019,0.932719701647317,0.007297217839081844,0.018324083298986483,0.014138246567824878,0.03320383330517543,0.014389974927997378,0.9154392703892273,0.09328528285873311,0.8099999999999999,0.050335134160883616,0.7197334678720876,0.014232591482951695,0.3055529830004205,0.36903041427365796,0.929521554920894,0.9359178483737399,0.01212772353895782,0.024520443059015146,0.026897148727005552,0.03951051788334531,0.8745551925698324,0.9563233482086223,0.7879396547984997,0.8320603452015002,0.7134957596299222,0.725971176114253
ai_as_complement,48,0.36490545308999534,0.055927331825300124,0.9380912362194648,0.006686380873034294,0.018476166632319817,0.01409051249896018,0.0347697567775388,0.014211979833779007,0.9470528638769634,0.09729641759323124,0.78625,0.03929895538989353,0.7156347178720875,0.013923074310345892,0.3403942192007299,0.3894166869792608,0.9351608005969752,0.9410216718419544,0.01230072725036468,0.024651606014274956,0.028541081988914342,0.040998431566163264,0.9044108287506518,0.989694899003275,0.7690264734034794,0.8034735265965206,0.7095326615117995,0.7217367742323756
ai_as_complement,49,0.35351650354919195,0.05372372906940096,0.9429256101733079,0.00672570890422624,0.018133963112522015,0.014020949645750257,0.034712195739180475,0.013812151906790901,0.9231481967668763,0.06045985529532482,0.79125,0.03866135399074458,0.7109909678720875,0.014569043614315788,0.3299710411492154,0.3770619659491685,0.9399779382811897,0.9458732820654261,0.011989010995190178,0.024278915229853853,0.028658753265669468,0.04076563821269148,0.8966504968822475,0.9496458966515051,0.7743059145374044,0.8081940854625956,0.7046058029818887,0.7173761327622863
ai_as_complement,50,0.3465048822548709,0.06939772127105559,0.9472903393510876,0.006173090281627669,0.018040213112522012,0.013783252349740862,0.03408904529882563,0.013771700804504034,0.9308516924487729,0.09072368710548608,0.7975,0.032680000858940475,0.7061449262054208,0.014318608521188231,0.31608998989472087,0.37691977461502096,0.9445848632488989,0.9499958154532764,0.011999436428331374,0.02408098979671265,0.028053331302552355,0.0401247592950989,0.8910902834674644,0.9706131014300813,0.7831773581286329,0.8118226418713671,0.6998695193340903,0.7124203330767513
ai_as_complement,51,0.3325303754634473,0.04302196599018158,0.9514002804283501,0.0059510732502440255,0.017273962814007025,0.01372835818612812,0.033302762649154674,0.013300133129639374,0.9393853727604243,0.11036565330371463,0.7795833333333333,0.031930457146230336,0.7009051345387542,0.014370182290640632,0.31367516752942026,0.3513855833974744,0.9487921075803314,0.9540084532763689,0.011257244557771981,0.02329068107024207,0.027473722298771226,0.039131802999538126,0.8910154925394415,0.9877552529814072,0.7655891934779367,0.7935774731887298,0.6946071244663707,0.7072031446111378
ai_as_complement,52,0.35089704226838314,0.05644094874337213,0.9552758367978387,0.005893371133707497,0.017565629480673688,0.01392325643694881,0.03396942931582134,0.014136094132571166,0.9240457399769397,0.08304716107625275,0.7854166666666667,0.026611098902437697,0.6965053428720875,0.014607447454830972,0.3261607058398499,0.3756333786969164,0.9526929530174041,0.9578587205782733,0.011463493299882593,0.023667765661464783,0.027774012902135388,0.040164845729507286,0.8876487168659841,0.9604427630878953,0.7737538383507098,0.7970794949826235,0.690103346756683,0.7029073389874921
