system,episode,metric,mean,ci_low,ci_high,n
AI-enabled,51,mean_peer_marginal,0.006185077795416616,0.005311901391921323,0.007058254198911909,30
AI-enabled,51,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,52,peer_share,0.36777777777777776,0.3554941197932555,0.3800614357623,30
AI-enabled,52,ai_share,0.3807407407407407,0.36699387352022517,0.39448760796125626,30
AI-enabled,52,hybrid_share,0.2514814814814815,0.23897593193702682,0.2639870310259361,30
AI-enabled,52,human_interaction_rate,0.6192592592592592,0.6055123920387436,0.6330061264797747,30
AI-enabled,52,ai_use_rate,0.6322222222222222,0.6199385642377,0.6445058802067445,30
AI-enabled,52,mean_quality,0.5403343527739597,0.5366769164651138,0.5439917890828055,30
AI-enabled,52,success_rate,0.3033333333333334,0.28953403123285304,0.31713263543381376,30
AI-enabled,52,mean_knowledge,0.5726549783052332,0.5692538795817148,0.5760560770287515,30
AI-enabled,52,knowledge_rank_corr_with_initial,0.9978940567536825,0.9977909071473607,0.9979972063600042,30
AI-enabled,52,mean_ai_trust,0.5920005446458363,0.5912826252537597,0.5927184640379128,30
AI-enabled,52,mean_peer_trust,0.5166928172111511,0.5155140896253185,0.5178715447969837,30
AI-enabled,52,mean_tie_strength,0.5027669111887614,0.5015962778807642,0.5039375444967585,30
AI-enabled,52,network_density,0.05627146699772393,0.05620542022069091,0.05633751377475695,30
AI-enabled,52,mean_weighted_degree,5.064139545714413,5.0525004933290765,5.07577859809975,30
AI-enabled,52,recent_active_tie_fraction,0.9087445111227196,0.9054680032032634,0.9120210190421758,30
AI-enabled,52,mean_unique_peer_partners,10.234444444444444,10.210440508590462,10.258448380298425,30
AI-enabled,52,mean_peer_marginal,0.006713561048309313,0.005903101077588586,0.00752402101903004,30
AI-enabled,52,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,53,peer_share,0.362037037037037,0.3479137265185953,0.37616034755547867,30
AI-enabled,53,ai_share,0.38222222222222224,0.3698783085146662,0.3945661359297783,30
AI-enabled,53,hybrid_share,0.2557407407407407,0.2445562774634996,0.26692520401798187,30
AI-enabled,53,human_interaction_rate,0.6177777777777778,0.6054338640702217,0.6301216914853338,30
AI-enabled,53,ai_use_rate,0.6379629629629628,0.6238396524445212,0.6520862734814045,30
AI-enabled,53,mean_quality,0.5401651991214942,0.5370041649339564,0.543326233309032,30
AI-enabled,53,success_rate,0.3051851851851852,0.2888513305102764,0.32151903986009406,30
AI-enabled,53,mean_knowledge,0.5736240027840355,0.5702254669421342,0.5770225386259368,30
AI-enabled,53,knowledge_rank_corr_with_initial,0.9978238588589777,0.9977160256065213,0.9979316921114342,30
AI-enabled,53,mean_ai_trust,0.5921272261161726,0.5914552334112361,0.5927992188211092,30
AI-enabled,53,mean_peer_trust,0.5171397070089976,0.5159425256275728,0.5183368883904224,30
AI-enabled,53,mean_tie_strength,0.5019084592660268,0.5007424475331574,0.5030744709988961,30
AI-enabled,53,network_density,0.056277674322367,0.05621141750947172,0.05634393113526228,30
AI-enabled,53,mean_weighted_degree,5.056052335500717,5.044327233113125,5.067777437888309,30
AI-enabled,53,recent_active_tie_fraction,0.9077243434376869,0.9049927653983639,0.9104559214770099,30
AI-enabled,53,mean_unique_peer_partners,10.242962962962961,10.219423890283116,10.266502035642807,30
AI-enabled,53,mean_peer_marginal,0.006203626389289666,0.0054035024435071565,0.007003750335072175,30
AI-enabled,53,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,54,peer_share,0.3511111111111111,0.335892200183076,0.3663300220391462,30
AI-enabled,54,ai_share,0.3972222222222222,0.3825965016991608,0.4118479427452836,30
AI-enabled,54,hybrid_share,0.25166666666666665,0.24005687025269223,0.26327646308064107,30
AI-enabled,54,human_interaction_rate,0.6027777777777779,0.5881520572547164,0.6174034983008393,30
AI-enabled,54,ai_use_rate,0.6488888888888888,0.6336699779608537,0.664107799816924,30
AI-enabled,54,mean_quality,0.5402394481359644,0.5370156920766397,0.543463204195289,30
AI-enabled,54,success_rate,0.30037037037037045,0.2881772486090386,0.3125634921317023,30
AI-enabled,54,mean_knowledge,0.5745901686350827,0.5711966195287131,0.5779837177414523,30
AI-enabled,54,knowledge_rank_corr_with_initial,0.9977534587540958,0.9976428681548121,0.9978640493533796,30
AI-enabled,54,mean_ai_trust,0.5921666863032151,0.5915362006723566,0.5927971719340737,30
AI-enabled,54,mean_peer_trust,0.5175803085168202,0.5163640629217908,0.5187965541118497,30
AI-enabled,54,mean_tie_strength,0.5010283331076304,0.49987065037907635,0.5021860158361844,30
AI-enabled,54,network_density,0.05629215807986752,0.05622639239409601,0.05635792376563902,30
AI-enabled,54,mean_weighted_degree,5.0484884570263056,5.036672493969149,5.060304420083462,30
AI-enabled,54,recent_active_tie_fraction,0.907454373889279,0.9045484047397684,0.9103603430387895,30
AI-enabled,54,mean_unique_peer_partners,10.250740740740742,10.22653161124914,10.274949870232344,30
AI-enabled,54,mean_peer_marginal,0.007072225617562047,0.0062029899406083585,0.007941461294515735,30
AI-enabled,54,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,55,peer_share,0.367962962962963,0.3570036682952693,0.3789222576306567,30
AI-enabled,55,ai_share,0.37611111111111106,0.36553120043874376,0.38669102178347836,30
AI-enabled,55,hybrid_share,0.2559259259259259,0.24339666616070593,0.26845518569114585,30
AI-enabled,55,human_interaction_rate,0.6238888888888888,0.6133089782165215,0.6344687995612561,30
AI-enabled,55,ai_use_rate,0.6320370370370372,0.6210777423693435,0.6429963317047308,30
AI-enabled,55,mean_quality,0.5380194781720442,0.5351838603739527,0.5408550959701357,30
AI-enabled,55,success_rate,0.29000000000000004,0.27960046001588806,0.300399539984112,30
AI-enabled,55,mean_knowledge,0.5755480893727312,0.572160086516185,0.5789360922292773,30
AI-enabled,55,knowledge_rank_corr_with_initial,0.9976789567405935,0.997565077580603,0.997792835900584,30
AI-enabled,55,mean_ai_trust,0.5920984856739779,0.5915166200504447,0.5926803512975112,30
AI-enabled,55,mean_peer_trust,0.5180306255817413,0.5167930151187711,0.5192682360447115,30
AI-enabled,55,mean_tie_strength,0.5001784294843674,0.4990251056684908,0.501331753300244,30
AI-enabled,55,network_density,0.0562983654045106,0.056230451685397594,0.05636627912362361,30
AI-enabled,55,mean_weighted_degree,5.040480586731876,5.028597062197137,5.052364111266615,30
AI-enabled,55,recent_active_tie_fraction,0.9075790464246506,0.9044803122839671,0.9106777805653341,30
AI-enabled,55,mean_unique_peer_partners,10.258148148148148,10.233792349639215,10.282503946657082,30
AI-enabled,55,mean_peer_marginal,0.006898602183198946,0.006077884062660769,0.007719320303737122,30
AI-enabled,55,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,56,peer_share,0.3583333333333333,0.3449140340948347,0.3717526325718319,30
AI-enabled,56,ai_share,0.3833333333333334,0.369295212232471,0.3973714544341958,30
AI-enabled,56,hybrid_share,0.2583333333333333,0.24638837631571525,0.27027829035095136,30
AI-enabled,56,human_interaction_rate,0.6166666666666666,0.6026285455658041,0.630704787767529,30
AI-enabled,56,ai_use_rate,0.6416666666666665,0.6282473674281679,0.6550859659051651,30
AI-enabled,56,mean_quality,0.5423717003630649,0.5389761761419305,0.5457672245841994,30
AI-enabled,56,success_rate,0.3062962962962963,0.2938526047546202,0.31873998783797236,30
AI-enabled,56,mean_knowledge,0.5765149319848479,0.5731305689550006,0.5798992950146953,30
AI-enabled,56,knowledge_rank_corr_with_initial,0.9976003342261123,0.9974813266431,0.9977193418091246,30
AI-enabled,56,mean_ai_trust,0.5922826557609165,0.5917268204353182,0.5928384910865149,30
AI-enabled,56,mean_peer_trust,0.5184874852498372,0.5172254467533813,0.5197495237462931,30
AI-enabled,56,mean_tie_strength,0.4993197609980901,0.498170395270596,0.5004691267255842,30
AI-enabled,56,network_density,0.05630664183736805,0.05623958828360784,0.056373695391128256,30
AI-enabled,56,mean_weighted_degree,5.03256742724666,5.020747792488459,5.04438706200486,30
AI-enabled,56,recent_active_tie_fraction,0.9076630528328882,0.9049140871376135,0.9104120185281629,30
AI-enabled,56,mean_unique_peer_partners,10.267037037037037,10.242881909321026,10.291192164753047,30
AI-enabled,56,mean_peer_marginal,0.0064371238047974694,0.005749754609236125,0.007124493000358814,30
AI-enabled,56,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,57,peer_share,0.3744444444444444,0.3632849971689602,0.38560389171992865,30
AI-enabled,57,ai_share,0.37166666666666665,0.3596894527475218,0.3836438805858115,30
AI-enabled,57,hybrid_share,0.25388888888888883,0.24438789901373842,0.26338987876403924,30
AI-enabled,57,human_interaction_rate,0.6283333333333334,0.6163561194141886,0.6403105472524783,30
AI-enabled,57,ai_use_rate,0.6255555555555555,0.6143961082800713,0.6367150028310398,30
AI-enabled,57,mean_quality,0.540768256839669,0.5370481292802892,0.5444883843990488,30
AI-enabled,57,success_rate,0.31018518518518523,0.2955865462185567,0.3247838241518138,30
AI-enabled,57,mean_knowledge,0.5774663533197271,0.5740849938235894,0.5808477128158648,30
AI-enabled,57,knowledge_rank_corr_with_initial,0.9975206248912705,0.9973999524462424,0.9976412973362986,30
AI-enabled,57,mean_ai_trust,0.5923790880778614,0.5918740128102346,0.5928841633454883,30
AI-enabled,57,mean_peer_trust,0.5189538955688476,0.5176776146024663,0.520230176535229,30
AI-enabled,57,mean_tie_strength,0.4984823117653529,0.4973376693499594,0.49962695418074643,30
AI-enabled,57,network_density,0.05630871094558241,0.05624182798249905,0.05637559390866577,30
AI-enabled,57,mean_weighted_degree,5.024312186638514,5.012507235740124,5.036117137536904,30
AI-enabled,57,recent_active_tie_fraction,0.9070743142289522,0.9043241322303164,0.9098244962275881,30
AI-enabled,57,mean_unique_peer_partners,10.272962962962964,10.248124521884069,10.29780140404186,30
AI-enabled,57,mean_peer_marginal,0.006120745058996633,0.005253360967589762,0.006988129150403503,30
AI-enabled,57,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,58,peer_share,0.36314814814814805,0.34850485147150534,0.37779144482479077,30
AI-enabled,58,ai_share,0.38222222222222224,0.3665138944419656,0.3979305500024789,30
AI-enabled,58,hybrid_share,0.2546296296296296,0.24222954196368937,0.26702971729556985,30
AI-enabled,58,human_interaction_rate,0.6177777777777778,0.6020694499975211,0.6334861055580344,30
AI-enabled,58,ai_use_rate,0.6368518518518517,0.622208555175209,0.6514951485284943,30
AI-enabled,58,mean_quality,0.5426309666388506,0.5395393628317143,0.5457225704459868,30
AI-enabled,58,success_rate,0.3042592592592593,0.2911426871280227,0.31737583139049586,30
AI-enabled,58,mean_knowledge,0.578423259327049,0.5750440569064744,0.5818024617476235,30
AI-enabled,58,knowledge_rank_corr_with_initial,0.9974477879624051,0.9973230777300414,0.9975724981947688,30
AI-enabled,58,mean_ai_trust,0.5924587904229518,0.5920127431869247,0.592904837658979,30
AI-enabled,58,mean_peer_trust,0.5194114824136098,0.5181144559848142,0.5207085088424054,30
AI-enabled,58,mean_tie_strength,0.49761703312397004,0.49647924205374344,0.49875482419419664,30
AI-enabled,58,network_density,0.056321125594868564,0.05625661125873619,0.05638563993100094,30
AI-enabled,58,mean_weighted_degree,5.016698866861838,5.00492630475883,5.0284714289648464,30
AI-enabled,58,recent_active_tie_fraction,0.9076070219699385,0.9047331901958278,0.9104808537440492,30
AI-enabled,58,mean_unique_peer_partners,10.278888888888892,10.254541215479767,10.303236562298016,30
AI-enabled,58,mean_peer_marginal,0.00660851901759233,0.005824955544143555,0.007392082491041105,30
AI-enabled,58,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,59,peer_share,0.37259259259259253,0.3609600241300045,0.38422516105518056,30
AI-enabled,59,ai_share,0.37462962962962965,0.36207966016699883,0.38717959909226046,30
AI-enabled,59,hybrid_share,0.2527777777777777,0.24179053487987986,0.26376502067567553,30
AI-enabled,59,human_interaction_rate,0.6253703703703705,0.6128204009077397,0.6379203398330012,30
AI-enabled,59,ai_use_rate,0.6274074074074072,0.6157748389448191,0.6390399758699953,30
AI-enabled,59,mean_quality,0.5445965652758389,0.5413364052321896,0.5478567253194881,30
AI-enabled,59,success_rate,0.31500000000000006,0.3019575526192691,0.328042447380731,30
AI-enabled,59,mean_knowledge,0.5793791131611379,0.5760061585618873,0.5827520677603885,30
AI-enabled,59,knowledge_rank_corr_with_initial,0.9973715248524955,0.9972416178405309,0.99750143186446,30
AI-enabled,59,mean_ai_trust,0.5926171533644697,0.5921534866808044,0.5930808200481351,30
AI-enabled,59,mean_peer_trust,0.519874769449234,0.5185592011348359,0.5211903377636322,30
AI-enabled,59,mean_tie_strength,0.49678105612595874,0.49564820032586177,0.4979139119260557,30
AI-enabled,59,network_density,0.05632526381129728,0.05625925444393989,0.056391273178654666,30
AI-enabled,59,mean_weighted_degree,5.0086398537070655,4.996802842254871,5.02047686515926,30
AI-enabled,59,recent_active_tie_fraction,0.9072808004863613,0.9046280624810532,0.9099335384916694,30
AI-enabled,59,mean_unique_peer_partners,10.283703703703704,10.25839064882016,10.309016758587248,30
AI-enabled,59,mean_peer_marginal,0.007159583208765163,0.006428179725331702,0.007890986692198624,30
AI-enabled,59,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,60,peer_share,0.3625925925925925,0.34869328388845594,0.3764919012967291,30
AI-enabled,60,ai_share,0.38148148148148153,0.36624373083834205,0.396719232124621,30
AI-enabled,60,hybrid_share,0.2559259259259259,0.2436117015262971,0.2682401503255547,30
AI-enabled,60,human_interaction_rate,0.6185185185185186,0.6032807678753791,0.6337562691616581,30
AI-enabled,60,ai_use_rate,0.6374074074074073,0.6235080987032707,0.6513067161115439,30
AI-enabled,60,mean_quality,0.542463004620359,0.5395789915586636,0.5453470176820544,30
AI-enabled,60,success_rate,0.3059259259259259,0.29270511748124867,0.3191467343706031,30
AI-enabled,60,mean_knowledge,0.5803263278939982,0.5769622705631469,0.5836903852248495,30
AI-enabled,60,knowledge_rank_corr_with_initial,0.9972961595623085,0.9971629655261104,0.9974293535985067,30
AI-enabled,60,mean_ai_trust,0.5925600812260979,0.592152018570463,0.5929681438817329,30
AI-enabled,60,mean_peer_trust,0.5203499535719553,0.519015311362748,0.5216845957811627,30
AI-enabled,60,mean_tie_strength,0.4959478259086609,0.49481931075600927,0.4970763410613125,30
AI-enabled,60,network_density,0.056327332919511634,0.05626186367843638,0.05639280216058689,30
AI-enabled,60,mean_weighted_degree,5.000424232747819,4.988563199770117,5.012285265725521,30
AI-enabled,60,recent_active_tie_fraction,0.9096318564194992,0.9070752547911419,0.9121884580478564,30
AI-enabled,60,mean_unique_peer_partners,10.287037037037036,10.262046118883019,10.312027955191054,30
AI-enabled,60,mean_peer_marginal,0.006674592704546667,0.005949421511257105,0.007399763897836228,30
AI-enabled,60,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,61,peer_share,0.3746296296296296,0.35739613797624925,0.39186312128300993,30
AI-enabled,61,ai_share,0.3781481481481482,0.3655716020413882,0.39072469425490813,30
AI-enabled,61,hybrid_share,0.24722222222222223,0.2327802876870309,0.26166415675741356,30
AI-enabled,61,human_interaction_rate,0.6218518518518519,0.6092753057450919,0.6344283979586118,30
AI-enabled,61,ai_use_rate,0.6253703703703705,0.6081368787169902,0.6426038620237507,30
AI-enabled,61,mean_quality,0.5459246534101106,0.5428270814014443,0.549022225418777,30
AI-enabled,61,success_rate,0.32203703703703707,0.3092203075296225,0.33485376654445165,30
AI-enabled,61,mean_knowledge,0.5812794699627692,0.5779209746615585,0.58463796526398,30
AI-enabled,61,knowledge_rank_corr_with_initial,0.9972137976344396,0.997076594926829,0.9973510003420503,30
AI-enabled,61,mean_ai_trust,0.5926229087322631,0.5920938795603733,0.5931519379041529,30
AI-enabled,61,mean_peer_trust,0.5208327452341716,0.5194793196839301,0.522186170784413,30
AI-enabled,61,mean_tie_strength,0.49511258403460184,0.4939870963368042,0.4962380717323995,30
AI-enabled,61,network_density,0.05633147113594036,0.05626403189709599,0.05639891037478473,30
AI-enabled,61,mean_weighted_degree,4.992368919672789,4.980486113237129,5.00425172610845,30
AI-enabled,61,recent_active_tie_fraction,0.9103402513302422,0.9075314026973511,0.9131490999631333,30
AI-enabled,61,mean_unique_peer_partners,10.292222222222222,10.26604646279559,10.318397981648854,30
AI-enabled,61,mean_peer_marginal,0.006887200588191066,0.005964244317576191,0.007810156858805941,30
AI-enabled,61,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,62,peer_share,0.36592592592592593,0.35356599363687363,0.37828585821497823,30
AI-enabled,62,ai_share,0.3781481481481481,0.36669556839300343,0.3896007279032928,30
AI-enabled,62,hybrid_share,0.2559259259259259,0.24621204050330156,0.2656398113485502,30
AI-enabled,62,human_interaction_rate,0.621851851851852,0.6103992720967073,0.6333044316069967,30
AI-enabled,62,ai_use_rate,0.6340740740740739,0.6217141417850216,0.6464340063631262,30
AI-enabled,62,mean_quality,0.543489315336764,0.5406352316379723,0.5463433990355557,30
AI-enabled,62,success_rate,0.3025925925925925,0.290244672291498,0.3149405128936871,30
AI-enabled,62,mean_knowledge,0.5822193850876515,0.5788639864485529,0.5855747837267501,30
AI-enabled,62,knowledge_rank_corr_with_initial,0.9971336590198848,0.9969930111333629,0.9972743069064067,30
AI-enabled,62,mean_ai_trust,0.5926046670570086,0.5920733482900142,0.5931359858240031,30
AI-enabled,62,mean_peer_trust,0.5213026364644369,0.5199312944975362,0.5226739784313376,30
AI-enabled,62,mean_tie_strength,0.49425630768140155,0.4931232223167225,0.4953893930460806,30
AI-enabled,62,network_density,0.05634388578522651,0.05627744283117813,0.056410328739274894,30
AI-enabled,62,mean_weighted_degree,4.98482854768082,4.973201357516249,4.996455737845391,30
AI-enabled,62,recent_active_tie_fraction,0.9101015447080553,0.9074524843233612,0.9127506050927493,30
AI-enabled,62,mean_unique_peer_partners,10.29925925925926,10.273293344913906,10.325225173604615,30
AI-enabled,62,mean_peer_marginal,0.006854041449194031,0.00605617169966012,0.007651911198727942,30
AI-enabled,62,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,63,peer_share,0.36222222222222217,0.3489178691329171,0.3755265753115272,30
AI-enabled,63,ai_share,0.39222222222222225,0.37736647040370586,0.40707797404073864,30
AI-enabled,63,hybrid_share,0.24555555555555555,0.23627180953221957,0.25483930157889156,30
AI-enabled,63,human_interaction_rate,0.6077777777777779,0.5929220259592615,0.6226335295962943,30
AI-enabled,63,ai_use_rate,0.6377777777777778,0.6244734246884728,0.6510821308670828,30
AI-enabled,63,mean_quality,0.5482616524783196,0.5451880103750176,0.5513352945816216,30
AI-enabled,63,success_rate,0.3205555555555556,0.30503014586958216,0.33608096524152903,30
AI-enabled,63,mean_knowledge,0.5831727310332734,0.579822667696757,0.5865227943697897,30
AI-enabled,63,knowledge_rank_corr_with_initial,0.9970497824208727,0.996906750789856,0.9971928140518894,30
AI-enabled,63,mean_ai_trust,0.5926985574326056,0.592193581818285,0.5932035330469262,30
AI-enabled,63,mean_peer_trust,0.5217939694722493,0.5204162047881682,0.5231717341563304,30
AI-enabled,63,mean_tie_strength,0.493418229619662,0.49228656541121724,0.4945498938281067,30
AI-enabled,63,network_density,0.05635009310986959,0.05628527319790715,0.056414913021832026,30
AI-enabled,63,mean_weighted_degree,4.976923971661815,4.965408004398821,4.9884399389248095,30
AI-enabled,63,recent_active_tie_fraction,0.9091145169877417,0.9064260032910759,0.9118030306844075,30
AI-enabled,63,mean_unique_peer_partners,10.304444444444446,10.279322836899937,10.329566051988955,30
AI-enabled,63,mean_peer_marginal,0.007650964020820671,0.0068436774310151015,0.008458250610626241,30
AI-enabled,63,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,64,peer_share,0.365,0.3540886536072826,0.3759113463927174,30
AI-enabled,64,ai_share,0.3835185185185184,0.37074818596391623,0.3962888510731206,30
AI-enabled,64,hybrid_share,0.2514814814814815,0.2404513278397974,0.26251163512316555,30
AI-enabled,64,human_interaction_rate,0.6164814814814814,0.6037111489268793,0.6292518140360835,30
AI-enabled,64,ai_use_rate,0.6349999999999999,0.6240886536072825,0.6459113463927173,30
AI-enabled,64,mean_quality,0.5455829418221992,0.5425456300341023,0.5486202536102962,30
AI-enabled,64,success_rate,0.31407407407407406,0.30205501445144706,0.32609313369670107,30
AI-enabled,64,mean_knowledge,0.5841099772449084,0.5807670514656625,0.5874529030241543,30
AI-enabled,64,knowledge_rank_corr_with_initial,0.9969654675379352,0.9968168734515116,0.9971140616243589,30
AI-enabled,64,mean_ai_trust,0.5927461375284865,0.59227371647694,0.5932185585800329,30
AI-enabled,64,mean_peer_trust,0.5222568531831105,0.5208648226389854,0.5236488837272357,30
AI-enabled,64,mean_tie_strength,0.4925577104091644,0.49142547765892625,0.49368994315940257,30
AI-enabled,64,network_density,0.05636457686737011,0.056299164244271206,0.05642998949046902,30
AI-enabled,64,mean_weighted_degree,4.969519810764878,4.958055204960792,4.9809844165689645,30
AI-enabled,64,recent_active_tie_fraction,0.9088072320830463,0.9054933765259485,0.912121087640144,30
AI-enabled,64,mean_unique_peer_partners,10.312222222222221,10.287391748310927,10.337052696133515,30
AI-enabled,64,mean_peer_marginal,0.00673629987319197,0.006024130679890888,0.0074484690664930525,30
AI-enabled,64,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,65,peer_share,0.36814814814814817,0.3509728781595963,0.3853234181367,30
AI-enabled,65,ai_share,0.37277777777777776,0.35934079683945647,0.38621475871609906,30
AI-enabled,65,hybrid_share,0.259074074074074,0.24721973642727796,0.27092841172087007,30
AI-enabled,65,human_interaction_rate,0.6272222222222222,0.613785241283901,0.6406592031605435,30
AI-enabled,65,ai_use_rate,0.6318518518518518,0.6146765818633,0.6490271218404036,30
AI-enabled,65,mean_quality,0.5491661890768819,0.5455146925779807,0.552817685575783,30
AI-enabled,65,success_rate,0.327037037037037,0.3109798972661363,0.34309417680793775,30
AI-enabled,65,mean_knowledge,0.5850563943379395,0.5817141359192366,0.5883986527566425,30
AI-enabled,65,knowledge_rank_corr_with_initial,0.9968830214656308,0.9967286025403762,0.9970374403908854,30
AI-enabled,65,mean_ai_trust,0.5928926113028059,0.5923050146703871,0.5934802079352247,30
AI-enabled,65,mean_peer_trust,0.522751796245575,0.5213491343261802,0.5241544581649697,30
AI-enabled,65,mean_tie_strength,0.49172512590885165,0.4906004403654308,0.49284981145227247,30
AI-enabled,65,network_density,0.05637078419201318,0.05630501850624168,0.05643654987778469,30
AI-enabled,65,mean_weighted_degree,4.961668632251245,4.950101274146292,4.973235990356197,30
AI-enabled,65,recent_active_tie_fraction,0.9093695726852394,0.9060939226091698,0.9126452227613091,30
AI-enabled,65,mean_unique_peer_partners,10.31962962962963,10.293738116884537,10.345521142374722,30
AI-enabled,65,mean_peer_marginal,0.00709103949711263,0.006434051001866309,0.007748027992358951,30
AI-enabled,65,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,66,peer_share,0.36000000000000004,0.3458628618856729,0.3741371381143272,30
AI-enabled,66,ai_share,0.3885185185185185,0.3744283442771248,0.4026086927599122,30
AI-enabled,66,hybrid_share,0.2514814814814815,0.2374970220398339,0.26546594092312903,30
AI-enabled,66,human_interaction_rate,0.6114814814814815,0.5973913072400878,0.6255716557228752,30
AI-enabled,66,ai_use_rate,0.6400000000000001,0.625862861885673,0.6541371381143273,30
AI-enabled,66,mean_quality,0.5489916772809551,0.545473339786701,0.5525100147752092,30
AI-enabled,66,success_rate,0.32518518518518513,0.3107948907311877,0.33957547963918255,30
AI-enabled,66,mean_knowledge,0.585998753412099,0.582659861768543,0.5893376450556549,30
AI-enabled,66,knowledge_rank_corr_with_initial,0.9968017029364643,0.9966455178997545,0.9969578879731741,30
AI-enabled,66,mean_ai_trust,0.5930193651346876,0.5924511749605208,0.5935875553088543,30
AI-enabled,66,mean_peer_trust,0.523237963517507,0.5218250428491992,0.5246508841858147,30
AI-enabled,66,mean_tie_strength,0.490880157550176,0.4897544117956871,0.4920059033046649,30
AI-enabled,66,network_density,0.05638112973308499,0.0563133070023825,0.056448952463787484,30
AI-enabled,66,mean_weighted_degree,4.954049396868105,4.942518993151,4.96557980058521,30
AI-enabled,66,recent_active_tie_fraction,0.9098613239037537,0.9063328840391168,0.9133897637683907,30
AI-enabled,66,mean_unique_peer_partners,10.325185185185186,10.298901179178761,10.35146919119161,30
AI-enabled,66,mean_peer_marginal,0.007093924790926104,0.0061683496505709964,0.008019499931281211,30
AI-enabled,66,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,67,peer_share,0.3618518518518518,0.34527630383661545,0.3784273998670882,30
AI-enabled,67,ai_share,0.3796296296296296,0.36526410571136997,0.3939951535478892,30
AI-enabled,67,hybrid_share,0.2585185185185185,0.24575690417180274,0.2712801328652342,30
AI-enabled,67,human_interaction_rate,0.6203703703703705,0.6060048464521108,0.6347358942886301,30
AI-enabled,67,ai_use_rate,0.638148148148148,0.6215726001329116,0.6547236961633844,30
AI-enabled,67,mean_quality,0.5491405258344279,0.5452202916578233,0.5530607600110324,30
AI-enabled,67,success_rate,0.3298148148148147,0.3145367022043591,0.34509292742527037,30
AI-enabled,67,mean_knowledge,0.58692599265759,0.5835924400530289,0.5902595452621512,30
AI-enabled,67,knowledge_rank_corr_with_initial,0.9967264155294882,0.9965687713135009,0.9968840597454754,30
AI-enabled,67,mean_ai_trust,0.5929891602055545,0.592391865911893,0.593586454499216,30
AI-enabled,67,mean_peer_trust,0.5237213412920634,0.5222975021192436,0.5251451804648831,30
AI-enabled,67,mean_tie_strength,0.4900466799736023,0.4889238598457262,0.49116950010147836,30
AI-enabled,67,network_density,0.05638733705772806,0.05631750901737699,0.05645716509807913,30
AI-enabled,67,mean_weighted_degree,4.946181488081262,4.934634591443783,4.957728384718741,30
AI-enabled,67,recent_active_tie_fraction,0.9085129874456198,0.9051445208782962,0.9118814540129434,30
AI-enabled,67,mean_unique_peer_partners,10.330000000000002,10.302932365267633,10.35706763473237,30
AI-enabled,67,mean_peer_marginal,0.006443020246896433,0.0055749723711397865,0.007311068122653079,30
AI-enabled,67,ai_reliability,0.7800000000000001,0.7800000000000001,0.7800000000000001,30
AI-enabled,68,peer_share,0.36944444444444435,0.35859310341120526,0.38029578547768345,30
AI-enabled,68,ai_share,0.38092592592592595,0.37147923681678524,0.39037261503506665,30
AI-enabled,68,hybrid_share,0.2496296296296296,0.24011641280024948,0.2591428464590097,30
AI-enabled,68,human_interaction_rate,0.6190740740740741,0.6096273849649334,0.6285207631832148,30
AI-enabled,68,ai_use_rate,0.6305555555555556,0.6197042145223166,0.6414068965887947,30
AI-enabled,68,mean_quality,0.5484202045480201,0.5453533128699966,0.5514870962260436,30
AI-enabled,68,success_rate,0.325925925925926,0.3110628505911558,0.3407890012606962,30
AI-enabled,68,mean_knowledge,0.5878552040569788,0.5845260443155765,0.591184363798381,30
AI-enabled,68,knowledge_rank_corr_with_initial,0.9966387958393482,0.9964776073408407,0.9967999843378558,30
AI-enabled,68,mean_ai_trust,0.5930211914785504,0.5923949653707377,0.5936474175863631,30
AI-enabled,68,mean_peer_trust,0.5242230554421743,0.5227854007171331,0.5256607101672155,30
AI-enabled,68,mean_tie_strength,0.48920625150203706,0.48808231833395843,0.4903301846701157,30
AI-enabled,68,network_density,0.05639768259879986,0.05632625885751627,0.05646910634008345,30
AI-enabled,68,mean_weighted_degree,4.938602663411035,4.927097517980361,4.950107808841709,30
