replication,seed,agent,initial_knowledge,initial_skill_dim1,initial_skill_dim2,initial_skill_dim3,ai_literacy,sociability,verification,initial_confidence,ai_access,final_knowledge,final_skill_dim1,final_skill_dim2,final_skill_dim3,knowledge_gain,final_confidence,final_ai_trust,final_mean_peer_trust,final_weighted_degree,unique_peer_partners,peer_share,ai_share,hybrid_share,mean_quality,success_rate
0,20260821,10,0.7060460543858129,0.8235603924618079,0.6623944630334339,0.6321833076621971,0.45628333374391244,0.81437400096995,0.590098727307642,0.6184872597389657,0.7583978036573372,0.7791296403304946,0.8749915184264695,0.7581150510064809,0.7042823515585336,0.07308358594468167,0.6782914392275651,0.5762294029976269,0.6096120476722717,4.718205451965332,12,0.4066666666666667,0.3466666666666667,0.24666666666666667,0.6636293777190824,0.6533333333333333
0,20260821,11,0.4811148930966813,0.5202979144289932,0.36287188099011003,0.5601748838709406,0.7344948490578094,0.5394946676850177,0.48927921015165426,0.7374370863262767,0.5699734287636421,0.6339920984469122,0.7059872327040764,0.5549306709434613,0.6410583916931987,0.15287720535023086,0.5586180934488372,0.5973320256500815,0.5659322738647461,4.6134257316589355,12,0.3466666666666667,0.3466666666666667,0.30666666666666664,0.5416779070057095,0.26666666666666666
0,20260821,12,0.5957749759068681,0.5675699922754541,0.45339401166236326,0.7663609237827871,0.3129365718523266,0.5485611086318594,0.34024700672290975,0.46401641718034276,0.603067376220592,0.7069821234056416,0.7139531109500468,0.6031354309710285,0.8038578282958493,0.11120714749877347,0.5954803617270878,0.5575847549965787,0.6088648438453674,4.258293628692627,10,0.35333333333333333,0.32,0.32666666666666666,0.575284471526296,0.38
0,20260821,13,0.3602446121899186,0.42579363520070784,0.3081167353573241,0.34682346601172404,0.527232665503465,0.3966933189366969,0.582748364536287,0.3146780968725025,0.7736788331199236,0.5491731725320356,0.6422300850453234,0.5070797099962235,0.4982097225545599,0.18892856034211697,0.4929935088684984,0.577012962038873,0.5545563101768494,4.520209789276123,11,0.31333333333333335,0.38,0.30666666666666664,0.472908510458396,0.18
0,20260821,14,0.4888223766195347,0.758119581315341,0.35030069064868286,0.3580468578945802,0.3607419266702565,0.27813183837399214,0.46524366104856424,0.6071498013378608,0.457630251655106,0.6204271704795183,0.8196207982332526,0.5425261652623706,0.4991345479429316,0.13160479385998364,0.5769060788576459,0.5558404715481418,0.5842193961143494,4.6230902671813965,11,0.46,0.2866666666666667,0.25333333333333335,0.5504080983752336,0.32
0,20260821,15,0.6139752179129064,0.6480438791830925,0.5548903259413095,0.6389914486143174,0.5664493197741496,0.6784457452786323,0.4573745074459082,0.4929106215537795,0.597187558600147,0.7099260176044767,0.7662921907230028,0.6626815965421928,0.700804265548234,0.09595079969157028,0.613479481635569,0.5816603423334941,0.5813581943511963,5.254032611846924,14,0.44,0.30666666666666664,0.25333333333333335,0.5867698597668394,0.4066666666666667
0,20260821,16,0.4881035556722735,0.48279401346647793,0.5057443568944697,0.4757722966558729,0.7083533376580046,0.6446575319396194,0.46174178258522636,0.4751170245962291,0.1802505322603103,0.631716946908829,0.6786598475867229,0.6299476107247857,0.5865433824149783,0.14361339123655548,0.5614359604956953,0.5562368104343267,0.5754489302635193,4.534436225891113,11,0.5133333333333333,0.32,0.16666666666666666,0.5327639357831391,0.23333333333333334
0,20260821,17,0.7027774632118792,0.7197909315060171,0.6919539056875506,0.6965875524420698,0.301278218343822,0.47873349673215665,0.5277539883468796,0.6480987173680908,0.8512638686626295,0.7738740587480963,0.7995835194329072,0.7699657877450067,0.7520728690663749,0.07109659553621717,0.6643794206686732,0.5739509670734636,0.6181371212005615,3.8606221675872803,9,0.4,0.30666666666666664,0.29333333333333333,0.6493403000186423,0.62
0,20260821,18,0.4997906128342433,0.4536009523017904,0.5501631878874931,0.4956076983134462,0.600524507184862,0.38075586919816795,0.38278295310751526,0.36615989115734576,0.4427097553709868,0.647737228620682,0.684772073107273,0.661046864739001,0.5973927480157719,0.14794661578643864,0.5777837396455239,0.5572034718931291,0.583959698677063,3.599451780319214,8,0.36,0.4266666666666667,0.21333333333333335,0.5596747511756892,0.35333333333333333
0,20260821,19,0.3561903191621358,0.25944980246991095,0.36558802966632004,0.4435331253501762,0.4874625677643326,0.4205308447232228,0.5205294582563518,0.5676359601228134,0.5394155016180049,0.5449441591146988,0.5652081692441825,0.5198173936682184,0.5498069144316955,0.18875383995256306,0.4852076474009301,0.5801544763294687,0.5134077668190002,4.153491020202637,11,0.26,0.52,0.22,0.45871471226957133,0.10666666666666667
0,20260821,20,0.5281346868179727,0.5980330308878918,0.5767394615612111,0.40963156800481515,0.48380484334758217,0.6704450792095781,0.3938442771058525,0.8130713116966546,0.5482695288474941,0.6461858496533882,0.7207458398912439,0.6854228919997356,0.5323888170691852,0.1180511628354155,0.578983440852365,0.5730587168656082,0.5548206567764282,4.094379425048828,10,0.4533333333333333,0.36,0.18666666666666668,0.5587758664913552,0.3
0,20260821,21,0.5672946743463266,0.6825667552190843,0.4734489172204577,0.5458683505994381,0.6120851071329025,0.6656265230565748,0.6168283209915579,0.45225693896849356,0.3858939585139033,0.6768803769343247,0.7689557055241751,0.6367945392928152,0.6248908859859834,0.10958570258799805,0.5828139092091583,0.5870625509442923,0.5963887572288513,4.519803047180176,12,0.4866666666666667,0.22,0.29333333333333333,0.5566444860435509,0.31333333333333335
0,20260821,22,0.5279231408572084,0.356779837974341,0.7873009065031307,0.4396886780941534,0.44148533177697497,0.5764824705665121,0.5115723388950787,0.20604905650941518,0.6010098358679472,0.6752158976582318,0.6249716509809352,0.8343942649074934,0.5662817770862665,0.14729275680102338,0.5801612469901011,0.5873407310591767,0.5520390272140503,4.71094274520874,11,0.32666666666666666,0.44,0.23333333333333334,0.5656042656852446,0.36
0,20260821,23,0.4483157210658641,0.46291855265375353,0.4104295633234545,0.47159904722038426,0.30706748302725917,0.27044877413068663,0.7230059278923358,0.39851286475455205,0.5919502384745267,0.5864377883815058,0.647083046927279,0.5476674827733244,0.5645628354439142,0.13812206731564175,0.5183454236165688,0.597036909677626,0.5391862988471985,2.818249225616455,8,0.28,0.47333333333333333,0.24666666666666667,0.49765486670707637,0.12
0,20260821,24,0.3074173553525477,0.3709663299943688,0.32714934314886146,0.22413639291441292,0.4965043749521313,0.5529122156412711,0.6823221336896322,0.5132073810915233,0.07447663297463969,0.5100768759714387,0.595019074618628,0.5083850722979691,0.4268264809977189,0.20265952061889098,0.48882410765270845,0.6238353083901993,0.5008655190467834,4.039608001708984,9,0.44,0.32666666666666666,0.23333333333333334,0.44645308519215526,0.10666666666666667
0,20260821,25,0.4552533879312844,0.38683685315809113,0.5921822777192349,0.38674103291652717,0.5747580360771756,0.6273552131033371,0.48684895801366646,0.3934046551789629,0.7440163751160531,0.6250943939551524,0.6549650992310668,0.692834624691635,0.5274834579427552,0.16984100602386804,0.5646154380074321,0.637069282652937,0.563598096370697,4.922454833984375,12,0.31333333333333335,0.3466666666666667,0.34,0.532331085287444,0.28
0,20260821,26,0.61542059456563,0.5343625820754766,0.7047357528313787,0.6071634487900349,0.7380354302820861,0.5279889075035811,0.33293936618453845,0.3634156737800433,0.47436789083121944,0.7227906451961684,0.7073165826413224,0.7742798659013173,0.6867754870458659,0.1073700506305384,0.6166130241262634,0.5749615213999392,0.5923476815223694,4.734893321990967,11,0.4066666666666667,0.36666666666666664,0.22666666666666666,0.600552190589331,0.44
0,20260821,27,0.22417225695355195,0.1320448659357191,0.29300292531125666,0.2474689796136801,0.368538564515718,0.3412101158275543,0.6141523719499237,0.17875790822312237,0.6339610968138244,0.4317210929813675,0.42817105070548966,0.46754915999487,0.399443068243743,0.20754883602781557,0.4336460756132691,0.612587334791399,0.46548476815223694,4.07211971282959,10,0.29333333333333333,0.48,0.22666666666666666,0.384297331137545,0.05333333333333334
0,20260821,28,0.5208378927128093,0.5711130960388169,0.3528282180321676,0.6385723640674438,0.3808039895100676,0.6451644041466381,0.4551172098415053,0.4205409578397844,0.28542456224022006,0.6499964325374802,0.7032837313290364,0.5474029582243958,0.6993026080590085,0.12915853982467085,0.5659899948622558,0.6014915838950674,0.5717077851295471,4.455465793609619,10,0.52,0.26666666666666666,0.21333333333333335,0.5339360037736963,0.26
0,20260821,29,0.6459173530192893,0.6829034077977769,0.44544916136870144,0.8093994898913897,0.41599442223762817,0.32382399685851915,0.7020473806902001,0.6841493021726328,0.47021497213853997,0.7383869895775748,0.7669513805012191,0.6062101949833185,0.8419993932481865,0.09246963655828544,0.6252659459449775,0.595571066207909,0.5758926868438721,5.70026969909668,13,0.54,0.28,0.18,0.5967768379953886,0.43333333333333335
0,20260821,30,0.6772795444656893,0.4870080114727424,0.673184543412259,0.8716460785120665,0.24179494499880833,0.48248126241686423,0.4738608243855544,0.4483315989961059,0.568995432786633,0.7766831766259276,0.6833325598671353,0.7541794573163374,0.8925375126943099,0.09940363216023829,0.6337247139771632,0.5622215386652532,0.5919926762580872,3.8743937015533447,9,0.3333333333333333,0.5466666666666666,0.12,0.6294618958776851,0.5533333333333333
0,20260821,31,0.48668627124399766,0.5082332190086489,0.6563359595917423,0.2954896351316018,0.3975209890827839,0.6597495609990168,0.4146217170238047,0.37472054435989177,0.9652991639504562,0.6321753137617904,0.6807222709760521,0.7392561366189149,0.4765475336904042,0.1454890425177927,0.5567734826616838,0.560124805610061,0.5846249461174011,3.728661060333252,10,0.38666666666666666,0.37333333333333335,0.24,0.5331775268762735,0.24
0,20260821,32,0.5901928635455959,0.731029699056525,0.5102689874743487,0.5292799041059139,0.34515485416657654,0.7948705335190954,0.5751317853931421,0.22980263156603759,0.8495798312645736,0.704427280901392,0.8106198239981898,0.6578735409391887,0.6447884777667973,0.11423441735579609,0.6107961647783524,0.6011979216827495,0.5686411261558533,5.769954204559326,12,0.37333333333333335,0.32,0.30666666666666664,0.5790154387555343,0.4
0,20260821,33,0.5679463247148442,0.3626325455900036,0.5437824702575976,0.7974239582969314,0.4053098146512716,0.5197189003088376,0.513328447398743,0.19081605009241936,0.8025698180176857,0.7100410093358643,0.6395741685795971,0.6598006036801497,0.8307482557478463,0.14209468462102015,0.5914335666227714,0.5625534017576653,0.6021547913551331,3.9752392768859863,9,0.4266666666666667,0.4266666666666667,0.14666666666666667,0.5612834271387191,0.36666666666666664
0,20260821,34,0.23397274741687604,0.4058258806312114,0.15271477102418976,0.143377590595227,0.5478522254895091,0.4833802180598827,0.43791755459930853,0.1730980760397639,0.5595215016691045,0.46097115535543765,0.6133270761084066,0.4026962806916451,0.36689010926626114,0.2269984079385616,0.44342103758738927,0.5581021544167938,0.5254687666893005,5.62855339050293,13,0.3,0.38666666666666666,0.31333333333333335,0.42304560155808274,0.07333333333333333
0,20260821,35,0.5524843204937276,0.6646627879009913,0.4865914199146675,0.5061987536655241,0.5358756878985742,0.30987216097855574,0.8774061540652422,0.6451634716971839,0.498287451196955,0.6649907147613944,0.7689609747173788,0.6179655187142399,0.6080456508525647,0.11250639426766673,0.5999686585867732,0.6280575234281944,0.5665014982223511,5.312041282653809,12,0.34,0.4,0.26,0.5698807226402582,0.38666666666666666
0,20260821,36,0.8557479024043521,0.96,0.8006049803410153,0.8066387268720406,0.5992301276469523,0.3924238397312323,0.44391064171994926,0.5173861747523035,0.6882655440991606,0.8906057045482824,0.9715296003912645,0.8591511315424495,0.8411363817111333,0.034857802143930305,0.7360634289957989,0.6037195540709906,0.6393547654151917,4.985996246337891,11,0.38666666666666666,0.47333333333333333,0.14,0.7286400940624195,0.8666666666666667
0,20260821,37,0.4593978080522442,0.5106528226565418,0.42694908662138736,0.4405915148788035,0.5508346153122599,0.502958949144082,0.44030772591026734,0.4681403608646,0.4889918049840134,0.6067348003524112,0.6884944222810943,0.5693352138405805,0.5623747649355589,0.147336992300167,0.5366296327582378,0.5745132490302629,0.5647107362747192,4.713519096374512,13,0.34,0.32666666666666666,0.3333333333333333,0.5185810969339761,0.19333333333333333
0,20260821,38,0.6946720221616874,0.7403896265473027,0.5096576495684637,0.833968790369296,0.36007879610514426,0.3778395693949791,0.40994360993378287,0.5504158579852023,0.98,0.7741509093158805,0.8205265384732668,0.6410391142038032,0.8608870752705716,0.07947888715419305,0.6546153250070401,0.5657647414496424,0.6074948310852051,3.947580099105835,10,0.3,0.47333333333333333,0.22666666666666666,0.628759894436923,0.58
0,20260821,39,0.3665530956625856,0.25297866369859706,0.4591753226176634,0.38750530067149636,0.3968916793106673,0.5941747347930486,0.44384484008594066,0.47297325345473873,0.5781262774063197,0.5455179862096421,0.5420620811802914,0.5859250684436457,0.5085668090049893,0.1789648905470565,0.5069558968069326,0.5671692909246319,0.5239534378051758,3.9503462314605713,10,0.3333333333333333,0.4066666666666667,0.26,0.4618828829107193,0.12666666666666668
0,20260821,40,0.5396652030103712,0.6386410531050646,0.37171306834093293,0.6086414875851163,0.6903320736504673,0.55284597266759,0.598553356831135,0.4147990066830766,0.6491158200099629,0.673502502274629,0.7630283722827406,0.5818467813947706,0.675632353146376,0.1338372992642578,0.5862477606192719,0.5895372727664613,0.5790899991989136,4.212472915649414,11,0.32666666666666666,0.44,0.23333333333333334,0.5656008911676641,0.35333333333333333
0,20260821,41,0.5789827610770925,0.41314190951810736,0.5731374519011999,0.7506689218119702,0.28690716749972495,0.5013154434784595,0.5012489201795343,0.4327548302691014,0.6103177337675733,0.7087228230428311,0.6441470869775099,0.685351046408278,0.7966703357427053,0.12974006196573862,0.599407113614714,0.6317042509210141,0.6136093139648438,3.461621046066284,10,0.3933333333333333,0.36,0.24666666666666667,0.5809628603585897,0.4066666666666667
0,20260821,42,0.5362968308580158,0.4854732333720099,0.6642699340838838,0.4591473251181536,0.41153430489602766,0.640200871533761,0.5016548756919689,0.4156050985685565,0.3742110015828388,0.6613581120288224,0.6641390109888584,0.7501059063596435,0.5698294187379653,0.12506128117080662,0.5742753746686294,0.5774841639637583,0.5859202742576599,4.274423599243164,10,0.44666666666666666,0.38,0.17333333333333334,0.5542708424718502,0.2866666666666667
0,20260821,43,0.6512852628372116,0.5835656315569442,0.6537140362391782,0.7165761207155122,0.6689040465537968,0.7445237416525976,0.5707012362787288,0.41441726063296846,0.6914394891589706,0.7501533170668572,0.7444659598605273,0.7315938366808539,0.7744001546591904,0.09886805422964562,0.6512261281914138,0.58035527260994,0.6186622381210327,4.156596660614014,11,0.32666666666666666,0.30666666666666664,0.36666666666666664,0.6166167709939477,0.49333333333333335
0,20260821,44,0.26645450238544616,0.25352849636975683,0.06,0.48583501078658176,0.95,0.7068862200060004,0.711804894939469,0.2925113791522571,0.5957702255984109,0.5644663826827251,0.647987241738285,0.4558693199531061,0.5895425863567844,0.29801188029727893,0.520396742982439,0.5753473902143315,0.5216050148010254,5.156903266906738,12,0.3,0.46,0.24,0.47453865808752216,0.17333333333333334
0,20260821,45,0.4636472324884883,0.4760581749056715,0.4908585828816563,0.4240249396781372,0.2469672734532402,0.6856356282593449,0.37226459385888877,0.4925134849325529,0.5594334573282148,0.609914757197762,0.6535835914330226,0.6257104516662204,0.5504502284940428,0.14626752470927368,0.5554882210344566,0.595764941136061,0.5652386546134949,5.060114860534668,12,0.36666666666666664,0.35333333333333333,0.28,0.5278698309933346,0.26666666666666666
0,20260821,46,0.5173733397064598,0.609718726314131,0.2591605110605432,0.683240781744705,0.46069213733617775,0.5321620053478235,0.42777647907441163,0.5408848348863156,0.5885095669963565,0.6533658438798562,0.728322652325836,0.49729936170932737,0.7344755176044051,0.13599250417339637,0.5585596222624755,0.6005518161678753,0.5596177577972412,4.870891571044922,11,0.3466666666666667,0.3933333333333333,0.26,0.5366713179312103,0.30666666666666664
0,20260821,47,0.3992336201757607,0.38374622964320615,0.4680272984097477,0.34592733247432805,0.6861388594364565,0.7120605706465988,0.6078264594336324,0.7076321602965392,0.6329867551310634,0.592659772958139,0.6455924089297042,0.606932255830499,0.5254546541142137,0.1934261527823783,0.5439121056552356,0.576006392246895,0.5592743158340454,4.200847625732422,10,0.36,0.32666666666666666,0.31333333333333335,0.5120767196040198,0.22
0,20260821,48,0.6475920197074673,0.5278781047324036,0.5384318850211439,0.8764660693688542,0.41994183859287454,0.5627282240591254,0.35268873093745245,0.472419839828061,0.7893185428104128,0.75011744378926,0.6993345481389631,0.6548232633417717,0.8961945198870455,0.10252542408179277,0.6153232175947707,0.598158707226728,0.6006618142127991,4.351691722869873,10,0.3333333333333333,0.4,0.26666666666666666,0.5967592142142925,0.43333333333333335
0,20260821,49,0.6818123431677954,0.6859375488902919,0.736078905811931,0.6234205748011631,0.7184536522290408,0.5219258940806938,0.5126360336231437,0.3288268618454274,0.8151919109499599,0.7608846473121816,0.7829029018070229,0.8044667275982147,0.6952843125313075,0.07907230414438626,0.6481233389158311,0.5721908474211017,0.6142203211784363,4.557734966278076,11,0.44,0.36666666666666664,0.19333333333333333,0.6324188862622608,0.58
0,20260821,50,0.5144549301694641,0.27380807446165295,0.6249406650551029,0.6446160509916363,0.33128377391961217,0.4155031136245021,0.5818227346094483,0.5169113104664527,0.5261331344124063,0.6525640830450525,0.5411596584512076,0.715401149367335,0.7011314413166151,0.13810915287558845,0.5423602412077534,0.5793741491230934,0.5598838329315186,4.7271294593811035,13,0.36,0.3933333333333333,0.24666666666666667,0.5327321825714554,0.18666666666666668
0,20260821,51,0.612440244054243,0.6167571883833751,0.4862242748560743,0.7343392689232795,0.430370770063909,0.5494264966262952,0.4996846095634577,0.6406362977269862,0.5521520849900123,0.7130183202470816,0.7376375432614352,0.6205324077558347,0.7808850097239743,0.10057807619283854,0.5792518941539727,0.5594691037876395,0.6039021611213684,3.948007106781006,9,0.38666666666666666,0.36666666666666664,0.24666666666666667,0.5722423060662372,0.3466666666666667
0,20260821,52,0.5993923801757329,0.698429006112297,0.40336678515340696,0.6963813492614949,0.5620817030039278,0.5489777803385707,0.36481337135954883,0.39477229928572527,0.5230358791488443,0.7023034467837405,0.7800579997857848,0.5791916918091313,0.7476606487563053,0.10291106660800753,0.5907611336846355,0.6006256886262331,0.5876708626747131,4.189509391784668,10,0.4533333333333333,0.38,0.16666666666666666,0.5710679357218206,0.38666666666666666
0,20260821,53,0.6233988598088125,0.6255681262685966,0.5258238013527152,0.7188046518051255,0.5310538066221469,0.6409236673345027,0.7726539508509516,0.486263086797519,0.550220929217475,0.7215167760276856,0.7538029546796232,0.6407465776917466,0.770000795711687,0.09811791621887311,0.6109449319391143,0.6215590210948947,0.592156171798706,3.8099915981292725,10,0.36,0.35333333333333333,0.2866666666666667,0.5991011339446424,0.43333333333333335
0,20260821,54,0.3873873807324378,0.27051527375508055,0.3515275958597801,0.5401192725824526,0.23231691138661809,0.5803677450691542,0.4314518830805596,0.5937903708393502,0.3195945290999012,0.5589715375572538,0.5381137168695594,0.523129766012266,0.6156711297899361,0.17158415682481604,0.506909540336722,0.6341382991381206,0.5512731671333313,4.178762435913086,10,0.4533333333333333,0.24,0.30666666666666664,0.46104166077526676,0.14
0,20260821,55,0.2740166380220232,0.288494995348387,0.4523683657272233,0.08118655299045924,0.3155561070427392,0.7658892998160379,0.41926914684734246,0.6329997408691159,0.6424685437321462,0.4906610222954342,0.5452771031293345,0.5806042680690544,0.3461016956879136,0.21664438427341098,0.49206958901438386,0.6183101491403312,0.5432963371276855,4.0164475440979,11,0.36,0.2866666666666667,0.35333333333333333,0.4461137845670541,0.10666666666666667
0,20260821,56,0.6041402490591774,0.6964575782606578,0.7421178710638436,0.37384529785303083,0.5179480827386079,0.36560391733617686,0.4912397921353076,0.6000002715072966,0.6465521163011532,0.7084788823200602,0.7890139436377125,0.8003775673671996,0.5360451359552685,0.10433863326088277,0.6385285314126019,0.6043111357872281,0.5839003324508667,4.425926208496094,11,0.29333333333333333,0.4533333333333333,0.25333333333333335,0.6051022408385177,0.44666666666666666
0,20260821,57,0.656849495796237,0.4496434992407023,0.6522805490181798,0.8686244391298288,0.7100140480867756,0.6753061331926827,0.45823538612869397,0.3092050219423852,0.1476088432855197,0.7743748333131631,0.697291785240904,0.7350404954319376,0.8907922192666479,0.11752533751692618,0.6376311225803345,0.5885281757246614,0.5965238809585571,4.729978561401367,12,0.4066666666666667,0.25333333333333335,0.34,0.6170427823929784,0.5
0,20260821,58,0.32264885063506243,0.3875331650243059,0.20702744413451163,0.37338594274636966,0.43533973213256255,0.6318090927347422,0.504438732104207,0.5661362220633429,0.6755126199464313,0.5159814380716382,0.5985677659638882,0.4358076158717777,0.5135689323792489,0.19333258743657578,0.4548614995902217,0.5441397422443341,0.5329815149307251,4.294327735900879,11,0.2733333333333333,0.41333333333333333,0.31333333333333335,0.4415173792789483,0.08666666666666667
0,20260821,59,0.6674054722322748,0.655676065253248,0.7443345722670013,0.602205779176575,0.36898178915672075,0.42066729430457117,0.5918330413262676,0.2667286140066422,0.43007957878743475,0.7475985220939293,0.7598685374722011,0.81085970272064,0.6720673260889466,0.08019304986165454,0.6469637703429963,0.5774132554834869,0.5925937294960022,5.228415489196777,14,0.4666666666666667,0.32,0.21333333333333335,0.6308804058249203,0.54
0,20260821,60,0.5367410410695078,0.41406444656398844,0.7311128773981255,0.46504579924640954,0.5699075001225646,0.4422480223472237,0.42205220271267696,0.17674834331674366,0.6759086621124702,0.6714281203291508,0.6418806158555734,0.7994463136043308,0.5729574315275482,0.13468707925964296,0.5897161385297974,0.5641719285386922,0.5677135586738586,4.063601016998291,10,0.38666666666666666,0.44,0.17333333333333334,0.5710783944840512,0.37333333333333335
0,20260821,61,0.4088491483607057,0.27926740606715533,0.3544565892661229,0.5928234497488386,0.4216442667896726,0.6626149463222476,0.5163378645190441,0.7890437093995313,0.09009760469066219,0.5899267363038202,0.5800954740647261,0.5375539582951114,0.6521307765516231,0.18107758794311452,0.512354274595607,0.6044287840088522,0.5333610773086548,4.052958965301514,12,0.4266666666666667,0.2733333333333333,0.3,0.4801412415825309,0.18
0,20260821,62,0.4518112881937501,0.327904532433496,0.5121619542063449,0.5153673779414093,0.3449148394177469,0.43097668599075645,0.4825029915856072,0.6659729404641163,0.8941034697653307,0.6004406550472114,0.5785955922276774,0.6282563244586771,0.5944700484552798,0.14862936685346134,0.5497094852739426,0.6017118781785041,0.5357884764671326,4.311415195465088,11,0.26,0.4533333333333333,0.2866666666666667,0.507108179134127,0.22666666666666666
0,20260821,63,0.43633337424054947,0.6153684045824355,0.3109540115424954,0.38267770659671757,0.4060570973666498,0.5531700288331187,0.4998320286097583,0.6506155905430243,0.5806798474728883,0.577790010817577,0.7233037785248622,0.5000607477191106,0.5100055062087581,0.1414566365770275,0.519440029178858,0.6222163025346714,0.509274959564209,4.343117713928223,11,0.2866666666666667,0.44,0.2733333333333333,0.4964202214261523,0.18666666666666668
0,20260821,64,0.1326770619334749,0.2780311858004247,0.06,0.06,0.515710166226834,0.4176001252481911,0.644323832772573,0.4073491113574089,0.6842953123614923,0.3808936799834109,0.5403625074860641,0.32800165294783235,0.2743168795163364,0.248216618049936,0.40712711018257225,0.6043749274769644,0.44912248849868774,3.7954540252685547,9,0.30666666666666664,0.38666666666666666,0.30666666666666664,0.3680733449316688,0.06
