factor,level,multiplier,metric,mean,ci_low,ci_high,n
hybrid_coordination_burden,+20%,1.2,final_success_rate,0.42783333333333334,0.4190318254109089,0.4366348412557578,20
hybrid_coordination_burden,+20%,1.2,final_mean_knowledge,0.6455204861908057,0.6415424267958335,0.6494985455857779,20
hybrid_coordination_burden,+20%,1.2,final_knowledge_gini,0.08131771362869088,0.07922372280581162,0.08341170445157013,20
hybrid_coordination_burden,+20%,1.2,final_knowledge_rank_corr_with_initial,0.9892548385527486,0.9885179613327257,0.9899917157727716,20
hybrid_coordination_burden,+20%,1.2,final_performance_gini,0.09978817109620061,0.09878889082747262,0.1007874513649286,20
hybrid_coordination_burden,+20%,1.2,final_mean_ai_trust,0.5938162304605499,0.5932320412469057,0.5944004196741941,20
hybrid_coordination_burden,+20%,1.2,final_mean_peer_trust,0.5636122255325318,0.5608035282986302,0.5664209227664333,20
hybrid_coordination_burden,+20%,1.2,final_mean_tie_strength,0.4348191251754761,0.43354823228014006,0.43609001807081216,20
hybrid_coordination_burden,+20%,1.2,final_network_density,0.05686679081315947,0.056738558247787556,0.056995023378531386,20
hybrid_coordination_burden,+20%,1.2,final_mean_weighted_degree,4.425961773676343,4.416073419875859,4.435850127476826,20
hybrid_coordination_burden,+20%,1.2,final_recent_active_tie_fraction,0.9095520288857383,0.9065468772198667,0.9125571805516098,20
hybrid_coordination_burden,+20%,1.2,final_mean_unique_peer_partners,10.660666666666666,10.608842524516305,10.712490808817027,20
hybrid_coordination_burden,+20%,1.2,final_mean_peer_marginal,0.007354992332544374,0.007001917169091767,0.007708067495996981,20
hybrid_coordination_burden,+20%,1.2,final_mean_ai_availability_probability,0.9130001396225707,0.9119007619146877,0.9140995173304536,20
hybrid_coordination_burden,+20%,1.2,edge_retention_ratio,1.0,1.0,1.0,20
hybrid_coordination_burden,+20%,1.2,edge_count_ratio,1.0194444444444444,1.016973468269854,1.0219154206190348,20
hybrid_coordination_burden,+20%,1.2,new_edge_ratio,0.019444444444444393,0.01697346826985388,0.021915420619034905,20
hybrid_coordination_burden,+20%,1.2,strong_tie_fraction,0.6311841837787314,0.6227753015505767,0.6395930660068861,20
hybrid_coordination_burden,-20%,0.8,final_peer_share,0.39683333333333326,0.3917070615060321,0.40195960516063445,20
hybrid_coordination_burden,-20%,0.8,final_ai_share,0.35134444444444435,0.34703159714739384,0.35565729174149485,20
hybrid_coordination_burden,-20%,0.8,final_hybrid_share,0.2518222222222222,0.24797675284243126,0.2556676916020132,20
hybrid_coordination_burden,-20%,0.8,final_human_interaction_rate,0.6486555555555554,0.6443427082585049,0.6529684028526059,20
hybrid_coordination_burden,-20%,0.8,final_ai_use_rate,0.6031666666666667,0.5980403948393656,0.6082929384939679,20
hybrid_coordination_burden,-20%,0.8,final_mean_quality,0.5895783932955705,0.5866985142660819,0.5924582723250591,20
hybrid_coordination_burden,-20%,0.8,final_success_rate,0.4282666666666667,0.41986188569932614,0.4366714476340072,20
hybrid_coordination_burden,-20%,0.8,final_mean_knowledge,0.6455630034912934,0.6416406114602905,0.6494853955222962,20
hybrid_coordination_burden,-20%,0.8,final_knowledge_gini,0.08130689069980093,0.07927828946017115,0.08333549193943071,20
hybrid_coordination_burden,-20%,0.8,final_knowledge_rank_corr_with_initial,0.9893072340549509,0.9885628481140945,0.9900516199958074,20
hybrid_coordination_burden,-20%,0.8,final_performance_gini,0.09954894081080787,0.09860423171083704,0.10049364991077869,20
hybrid_coordination_burden,-20%,0.8,final_mean_ai_trust,0.5933430046839026,0.592713921158621,0.5939720882091841,20
hybrid_coordination_burden,-20%,0.8,final_mean_peer_trust,0.5638792839050294,0.5612459313281136,0.5665126364819452,20
hybrid_coordination_burden,-20%,0.8,final_mean_tie_strength,0.4352693792581559,0.4341468709591077,0.4363918875572041,20
hybrid_coordination_burden,-20%,0.8,final_network_density,0.056970080695220304,0.05685912139999752,0.05708103999044309,20
hybrid_coordination_burden,-20%,0.8,final_mean_weighted_degree,4.43864711769157,4.426583424603154,4.450710810779985,20
hybrid_coordination_burden,-20%,0.8,final_recent_active_tie_fraction,0.9129806647314315,0.9099073067717243,0.9160540226911387,20
hybrid_coordination_burden,-20%,0.8,final_mean_unique_peer_partners,10.67882222222222,10.64006485801499,10.71757958642945,20
hybrid_coordination_burden,-20%,0.8,final_mean_peer_marginal,0.008459038360866027,0.008167519117223939,0.008750557604508115,20
hybrid_coordination_burden,-20%,0.8,final_mean_ai_availability_probability,0.9130001396225707,0.9119007619146877,0.9140995173304536,20
hybrid_coordination_burden,-20%,0.8,edge_retention_ratio,1.0,1.0,1.0,20
hybrid_coordination_burden,-20%,0.8,edge_count_ratio,1.021,1.0190845034755205,1.0229154965244793,20
hybrid_coordination_burden,-20%,0.8,new_edge_ratio,0.020999999999999953,0.019084503475520542,0.022915496524479363,20
hybrid_coordination_burden,-20%,0.8,strong_tie_fraction,0.6341877027389655,0.6269187292713287,0.6414566762066023,20
knowledge_learning_rate,+20%,1.2,final_peer_share,0.4027777777777778,0.39822502274715904,0.40733053280839654,20
knowledge_learning_rate,+20%,1.2,final_ai_share,0.35091111111111106,0.3466453246671886,0.3551768975550335,20
knowledge_learning_rate,+20%,1.2,final_hybrid_share,0.2463111111111111,0.24269769991301737,0.2499245223092048,20
knowledge_learning_rate,+20%,1.2,final_human_interaction_rate,0.6490888888888888,0.6448231024449664,0.6533546753328112,20
knowledge_learning_rate,+20%,1.2,final_ai_use_rate,0.5972222222222221,0.5926694671916034,0.6017749772528408,20
knowledge_learning_rate,+20%,1.2,final_mean_quality,0.5947248965819112,0.5919728644139955,0.5974769287498268,20
knowledge_learning_rate,+20%,1.2,final_success_rate,0.4433111111111111,0.4352312146285245,0.4513910075936977,20
knowledge_learning_rate,+20%,1.2,final_mean_knowledge,0.6530564177399443,0.6491847303862256,0.656928105093663,20
knowledge_learning_rate,+20%,1.2,final_knowledge_gini,0.07680060302704225,0.07485541579729668,0.07874579025678782,20
knowledge_learning_rate,+20%,1.2,final_knowledge_rank_corr_with_initial,0.9858727221155987,0.9849721659723687,0.9867732782588288,20
knowledge_learning_rate,+20%,1.2,final_performance_gini,0.09681260864409269,0.09574420466658747,0.09788101262159792,20
knowledge_learning_rate,+20%,1.2,final_mean_ai_trust,0.5935038862390856,0.5930195538838323,0.5939882185943388,20
knowledge_learning_rate,+20%,1.2,final_mean_peer_trust,0.5671025252342223,0.5645615647201243,0.5696434857483204,20
knowledge_learning_rate,+20%,1.2,final_mean_tie_strength,0.43501368749141694,0.433981577708134,0.4360457972746999,20
knowledge_learning_rate,+20%,1.2,final_network_density,0.056909124767225296,0.056795488274160096,0.057022761260290496,20
knowledge_learning_rate,+20%,1.2,final_mean_weighted_degree,4.431315817848842,4.417013203325234,4.4456184323724495,20
knowledge_learning_rate,+20%,1.2,final_recent_active_tie_fraction,0.9136646856164828,0.9104986822935547,0.916830688939411,20
knowledge_learning_rate,+20%,1.2,final_mean_unique_peer_partners,10.677511111111112,10.639322132540842,10.715700089681382,20
knowledge_learning_rate,+20%,1.2,final_mean_peer_marginal,0.007721009378644195,0.007364819661257113,0.008077199096031277,20
knowledge_learning_rate,+20%,1.2,final_mean_ai_availability_probability,0.9130001396225707,0.9119007619146877,0.9140995173304536,20
knowledge_learning_rate,+20%,1.2,edge_retention_ratio,1.0,1.0,1.0,20
knowledge_learning_rate,+20%,1.2,edge_count_ratio,1.0206111111111111,1.0182826236651756,1.0229395985570466,20
knowledge_learning_rate,+20%,1.2,new_edge_ratio,0.02061111111111107,0.0182826236651755,0.02293959855704664,20
knowledge_learning_rate,+20%,1.2,strong_tie_fraction,0.632514529827674,0.6263495849377427,0.6386794747176052,20
knowledge_learning_rate,-20%,0.8,final_peer_share,0.3920444444444445,0.38662801035083355,0.3974608785380554,20
knowledge_learning_rate,-20%,0.8,final_ai_share,0.3576444444444444,0.35283497030132255,0.3624539185875662,20
knowledge_learning_rate,-20%,0.8,final_hybrid_share,0.2503111111111111,0.2474804294997996,0.2531417927224226,20
knowledge_learning_rate,-20%,0.8,final_human_interaction_rate,0.6423555555555555,0.6375460814124336,0.6471650296986773,20
knowledge_learning_rate,-20%,0.8,final_ai_use_rate,0.6079555555555556,0.6025391214619447,0.6133719896491665,20
knowledge_learning_rate,-20%,0.8,final_mean_quality,0.5842505511638713,0.5812986041609245,0.587202498166818,20
knowledge_learning_rate,-20%,0.8,final_success_rate,0.4160666666666666,0.40628925355553985,0.4258440797777933,20
knowledge_learning_rate,-20%,0.8,final_mean_knowledge,0.6374162323277688,0.6333787596105328,0.6414537050450048,20
knowledge_learning_rate,-20%,0.8,final_knowledge_gini,0.08626924470816712,0.08413810469227352,0.08840038472406071,20
knowledge_learning_rate,-20%,0.8,final_knowledge_rank_corr_with_initial,0.9926416155726343,0.9921497589358376,0.993133472209431,20
knowledge_learning_rate,-20%,0.8,final_performance_gini,0.10201068297867173,0.10094616571950044,0.10307520023784303,20
knowledge_learning_rate,-20%,0.8,final_mean_ai_trust,0.5934839999528538,0.593014835341066,0.5939531645646416,20
knowledge_learning_rate,-20%,0.8,final_mean_peer_trust,0.5599290269613265,0.5571535763912582,0.5627044775313949,20
knowledge_learning_rate,-20%,0.8,final_mean_tie_strength,0.4348392535448074,0.4337902296699895,0.4358882774196253,20
knowledge_learning_rate,-20%,0.8,final_network_density,0.05698845437616383,0.05688697850668064,0.05708993024564702,20
knowledge_learning_rate,-20%,0.8,final_mean_weighted_degree,4.435700094546212,4.423306706909541,4.448093482182884,20
knowledge_learning_rate,-20%,0.8,final_recent_active_tie_fraction,0.910616874302811,0.9071249325932808,0.9141088160123413,20
knowledge_learning_rate,-20%,0.8,final_mean_unique_peer_partners,10.715599999999998,10.688191308897704,10.743008691102293,20
knowledge_learning_rate,-20%,0.8,final_mean_peer_marginal,0.007867583944050044,0.00747839278876664,0.008256775099333449,20
knowledge_learning_rate,-20%,0.8,final_mean_ai_availability_probability,0.9130001396225707,0.9119007619146877,0.9140995173304536,20
knowledge_learning_rate,-20%,0.8,edge_retention_ratio,1.0,1.0,1.0,20
knowledge_learning_rate,-20%,0.8,edge_count_ratio,1.0217777777777777,1.0198960140202815,1.0236595415352738,20
knowledge_learning_rate,-20%,0.8,new_edge_ratio,0.021777777777777743,0.019896014020281683,0.023659541535273804,20
knowledge_learning_rate,-20%,0.8,strong_tie_fraction,0.6335395304878683,0.6269118065496794,0.6401672544260572,20
local_social_learning_weight,+20%,1.2,final_peer_share,0.3958333333333333,0.3914271938571159,0.40023947280955074,20
local_social_learning_weight,+20%,1.2,final_ai_share,0.3582222222222222,0.3536440913002721,0.36280035314417236,20
local_social_learning_weight,+20%,1.2,final_hybrid_share,0.24594444444444444,0.24190993927393664,0.24997894961495223,20
local_social_learning_weight,+20%,1.2,final_human_interaction_rate,0.6417777777777778,0.6371996468558276,0.6463559086997279,20
local_social_learning_weight,+20%,1.2,final_ai_use_rate,0.6041666666666667,0.5997605271904493,0.6085728061428842,20
local_social_learning_weight,+20%,1.2,final_mean_quality,0.5892292867158402,0.5861620217713479,0.5922965516603325,20
local_social_learning_weight,+20%,1.2,final_success_rate,0.42685555555555554,0.4174892921912811,0.43622181891983,20
local_social_learning_weight,+20%,1.2,final_mean_knowledge,0.6455379878512574,0.6415740348593297,0.649501940843185,20
local_social_learning_weight,+20%,1.2,final_knowledge_gini,0.08129645895411321,0.07922808090301782,0.0833648370052086,20
local_social_learning_weight,+20%,1.2,final_knowledge_rank_corr_with_initial,0.9894279429383532,0.9887681239113922,0.9900877619653142,20
local_social_learning_weight,+20%,1.2,final_performance_gini,0.09963321225758541,0.09861777808084671,0.10064864643432411,20
local_social_learning_weight,+20%,1.2,final_mean_ai_trust,0.5937209352993227,0.5932482192826922,0.5941936513159531,20
local_social_learning_weight,+20%,1.2,final_mean_peer_trust,0.5636907253265382,0.5609387518802198,0.5664426987728566,20
local_social_learning_weight,+20%,1.2,final_mean_tie_strength,0.4350521097779274,0.43397836513867977,0.43612585441717505,20
local_social_learning_weight,+20%,1.2,final_network_density,0.05691036623215388,0.056817138886068125,0.05700359357823964,20
local_social_learning_weight,+20%,1.2,final_mean_weighted_degree,4.431804060835309,4.419776868918434,4.443831252752184,20
local_social_learning_weight,+20%,1.2,final_recent_active_tie_fraction,0.9117826442875098,0.90894061524624,0.9146246733287795,20
local_social_learning_weight,+20%,1.2,final_mean_unique_peer_partners,10.662088888888887,10.629075096556662,10.695102681221112,20
local_social_learning_weight,+20%,1.2,final_mean_peer_marginal,0.007862516157084165,0.007463479316440477,0.008261552997727852,20
local_social_learning_weight,+20%,1.2,final_mean_ai_availability_probability,0.9130001396225707,0.9119007619146877,0.9140995173304536,20
local_social_learning_weight,+20%,1.2,edge_retention_ratio,1.0,1.0,1.0,20
local_social_learning_weight,+20%,1.2,edge_count_ratio,1.0199999999999998,1.0182794330384195,1.02172056696158,20
local_social_learning_weight,+20%,1.2,new_edge_ratio,0.019999999999999962,0.018279433038419585,0.02172056696158034,20
local_social_learning_weight,+20%,1.2,strong_tie_fraction,0.6335032353360404,0.626850296388029,0.6401561742840517,20
local_social_learning_weight,-20%,0.8,final_peer_share,0.39788888888888885,0.3931222065326851,0.4026555712450926,20
local_social_learning_weight,-20%,0.8,final_ai_share,0.35291111111111106,0.34791497908078384,0.3579072431414383,20
local_social_learning_weight,-20%,0.8,final_hybrid_share,0.2492,0.24477780045656078,0.25362219954343923,20
local_social_learning_weight,-20%,0.8,final_human_interaction_rate,0.6470888888888888,0.6420927568585616,0.652085020919216,20
local_social_learning_weight,-20%,0.8,final_ai_use_rate,0.602111111111111,0.5973444287549072,0.6068777934673149,20
local_social_learning_weight,-20%,0.8,final_mean_quality,0.589609926494289,0.5865138039175167,0.5927060490710613,20
local_social_learning_weight,-20%,0.8,final_success_rate,0.4283444444444444,0.4185453734688735,0.43814351542001534,20
local_social_learning_weight,-20%,0.8,final_mean_knowledge,0.6455888980356936,0.6416694885185861,0.6495083075528012,20
local_social_learning_weight,-20%,0.8,final_knowledge_gini,0.08126846334474655,0.07923594339863803,0.08330098329085507,20
local_social_learning_weight,-20%,0.8,final_knowledge_rank_corr_with_initial,0.9894898852995574,0.9888042387461471,0.9901755318529677,20
local_social_learning_weight,-20%,0.8,final_performance_gini,0.09968640505969499,0.09866006471052755,0.10071274540886244,20
local_social_learning_weight,-20%,0.8,final_mean_ai_trust,0.5934273139305055,0.5928729956277954,0.5939816322332157,20
local_social_learning_weight,-20%,0.8,final_mean_peer_trust,0.5636294407844543,0.560896728870404,0.5663621526985047,20
local_social_learning_weight,-20%,0.8,final_mean_tie_strength,0.4350904464125633,0.433887702063295,0.43629319076183154,20
local_social_learning_weight,-20%,0.8,final_network_density,0.05691707014276842,0.056772743077734694,0.05706139720780215,20
local_social_learning_weight,-20%,0.8,final_mean_weighted_degree,4.432648324073686,4.419809237091636,4.445487411055735,20
local_social_learning_weight,-20%,0.8,final_recent_active_tie_fraction,0.9110485269680106,0.9080915403424199,0.9140055135936014,20
local_social_learning_weight,-20%,0.8,final_mean_unique_peer_partners,10.67902222222222,10.636752071456696,10.721292372987746,20
local_social_learning_weight,-20%,0.8,final_mean_peer_marginal,0.007961199519444667,0.0076394895573478295,0.008282909481541503,20
local_social_learning_weight,-20%,0.8,final_mean_ai_availability_probability,0.9130001396225707,0.9119007619146877,0.9140995173304536,20
local_social_learning_weight,-20%,0.8,edge_retention_ratio,1.0,1.0,1.0,20
local_social_learning_weight,-20%,0.8,edge_count_ratio,1.0208333333333335,1.0180361397015585,1.0236305269651085,20
local_social_learning_weight,-20%,0.8,new_edge_ratio,0.020833333333333287,0.018036139701558224,0.02363052696510835,20
local_social_learning_weight,-20%,0.8,strong_tie_fraction,0.6335700910474336,0.6254731099534201,0.641667072141447,20
mode_value_learning_rate,+20%,1.2,final_peer_share,0.4001444444444444,0.39579717675678766,0.40449171213210117,20
mode_value_learning_rate,+20%,1.2,final_ai_share,0.35146666666666665,0.3471335488214795,0.3557997845118538,20
mode_value_learning_rate,+20%,1.2,final_hybrid_share,0.24838888888888885,0.2451187887115206,0.2516589890662571,20
mode_value_learning_rate,+20%,1.2,final_human_interaction_rate,0.6485333333333333,0.6442002154881461,0.6528664511785205,20
mode_value_learning_rate,+20%,1.2,final_ai_use_rate,0.5998555555555556,0.5955082878678989,0.6042028232432123,20
mode_value_learning_rate,+20%,1.2,final_mean_quality,0.5891868738389625,0.5863979552284992,0.5919757924494258,20
mode_value_learning_rate,+20%,1.2,final_success_rate,0.4278777777777778,0.41983781905316503,0.4359177365023906,20
mode_value_learning_rate,+20%,1.2,final_mean_knowledge,0.6455799004328757,0.6416274290635152,0.6495323718022362,20
mode_value_learning_rate,+20%,1.2,final_knowledge_gini,0.08126649722927444,0.07921955123620017,0.08331344322234871,20
mode_value_learning_rate,+20%,1.2,final_knowledge_rank_corr_with_initial,0.9895047358786258,0.9888380664495661,0.9901714053076854,20
mode_value_learning_rate,+20%,1.2,final_performance_gini,0.0995808277271796,0.09853572611998389,0.10062592933437532,20
mode_value_learning_rate,+20%,1.2,final_mean_ai_trust,0.5939475010777197,0.5935544943619442,0.5943405077934951,20
mode_value_learning_rate,+20%,1.2,final_mean_peer_trust,0.5640496753454208,0.5613331351406476,0.566766215550194,20
mode_value_learning_rate,+20%,1.2,final_mean_tie_strength,0.4351212946772575,0.4340699566533469,0.43617263270116813,20
mode_value_learning_rate,+20%,1.2,final_network_density,0.056909373060211,0.0567864329477591,0.057032313172662906,20
mode_value_learning_rate,+20%,1.2,final_mean_weighted_degree,4.432417453339364,4.418471910822588,4.44636299585614,20
mode_value_learning_rate,+20%,1.2,final_recent_active_tie_fraction,0.9148443595379829,0.9116150416410267,0.9180736774349392,20
mode_value_learning_rate,+20%,1.2,final_mean_unique_peer_partners,10.679622222222223,10.638974171239486,10.72027027320496,20
mode_value_learning_rate,+20%,1.2,final_mean_peer_marginal,0.00792266527497851,0.007590467103274512,0.008254863446682506,20
mode_value_learning_rate,+20%,1.2,final_mean_ai_availability_probability,0.9130001396225707,0.9119007619146877,0.9140995173304536,20
mode_value_learning_rate,+20%,1.2,edge_retention_ratio,1.0,1.0,1.0,20
mode_value_learning_rate,+20%,1.2,edge_count_ratio,1.020611111111111,1.0184277282199523,1.0227944940022695,20
mode_value_learning_rate,+20%,1.2,new_edge_ratio,0.02061111111111107,0.01842772821995255,0.02279449400226959,20
mode_value_learning_rate,+20%,1.2,strong_tie_fraction,0.6354779454207194,0.6283679027091256,0.6425879881323133,20
mode_value_learning_rate,-20%,0.8,final_peer_share,0.3956333333333332,0.38908254152943067,0.4021841251372358,20
mode_value_learning_rate,-20%,0.8,final_ai_share,0.3551444444444444,0.3493238560436792,0.36096503284520953,20
mode_value_learning_rate,-20%,0.8,final_hybrid_share,0.24922222222222223,0.24521722822177014,0.25322721622267436,20
mode_value_learning_rate,-20%,0.8,final_human_interaction_rate,0.6448555555555556,0.6390349671547905,0.6506761439563208,20
mode_value_learning_rate,-20%,0.8,final_ai_use_rate,0.6043666666666667,0.5978158748627641,0.6109174584705693,20
mode_value_learning_rate,-20%,0.8,final_mean_quality,0.5894860159924321,0.5866684060370815,0.5923036259477827,20
mode_value_learning_rate,-20%,0.8,final_success_rate,0.4299555555555556,0.4219043372969677,0.4380067738141435,20
mode_value_learning_rate,-20%,0.8,final_mean_knowledge,0.6455380562517733,0.6415933524978362,0.6494827600057104,20
mode_value_learning_rate,-20%,0.8,final_knowledge_gini,0.08126150279891153,0.07927834268194801,0.08324466291587505,20
mode_value_learning_rate,-20%,0.8,final_knowledge_rank_corr_with_initial,0.9892955111162174,0.9886054479937643,0.9899855742386705,20
mode_value_learning_rate,-20%,0.8,final_performance_gini,0.0996640802972709,0.09880167695311966,0.10052648364142215,20
mode_value_learning_rate,-20%,0.8,final_mean_ai_trust,0.5938883824729048,0.593421816868324,0.5943549480774856,20
mode_value_learning_rate,-20%,0.8,final_mean_peer_trust,0.5635278506278992,0.560803968695681,0.5662517325601174,20
mode_value_learning_rate,-20%,0.8,final_mean_tie_strength,0.4349310198426246,0.43374904584874385,0.43611299383650537,20
mode_value_learning_rate,-20%,0.8,final_network_density,0.056943513345747945,0.05682814404681835,0.05705888264467754,20
mode_value_learning_rate,-20%,0.8,final_mean_weighted_degree,4.4331031206157485,4.42132672425417,4.444879516977327,20
mode_value_learning_rate,-20%,0.8,final_recent_active_tie_fraction,0.9129813901956613,0.9104728651604934,0.9154899152308291,20
mode_value_learning_rate,-20%,0.8,final_mean_unique_peer_partners,10.702666666666666,10.662692221056906,10.742641112276425,20
mode_value_learning_rate,-20%,0.8,final_mean_peer_marginal,0.007819274493241586,0.007478006874474276,0.008160542112008895,20
mode_value_learning_rate,-20%,0.8,final_mean_ai_availability_probability,0.9130001396225707,0.9119007619146877,0.9140995173304536,20
mode_value_learning_rate,-20%,0.8,edge_retention_ratio,1.0,1.0,1.0,20
mode_value_learning_rate,-20%,0.8,edge_count_ratio,1.021111111111111,1.0187191564780562,1.023503065744166,20
mode_value_learning_rate,-20%,0.8,new_edge_ratio,0.021111111111111074,0.018719156478056147,0.023503065744166,20
mode_value_learning_rate,-20%,0.8,strong_tie_fraction,0.6326192980841479,0.6255153709997459,0.6397232251685498,20
peer_communication_noise_sd,+20%,1.2,final_peer_share,0.4000333333333333,0.39519496012226685,0.40487170654439975,20
peer_communication_noise_sd,+20%,1.2,final_ai_share,0.35407777777777777,0.3491216448604546,0.35903391069510093,20
peer_communication_noise_sd,+20%,1.2,final_hybrid_share,0.24588888888888888,0.24217983359958994,0.2495979441781878,20
peer_communication_noise_sd,+20%,1.2,final_human_interaction_rate,0.6459222222222222,0.6409660893048991,0.6508783551395453,20
peer_communication_noise_sd,+20%,1.2,final_ai_use_rate,0.5999666666666668,0.5951282934556003,0.6048050398777333,20
peer_communication_noise_sd,+20%,1.2,final_mean_quality,0.5895290000345323,0.5866018260785694,0.5924561739904953,20
peer_communication_noise_sd,+20%,1.2,final_success_rate,0.42796666666666666,0.4187737153153795,0.43715961801795383,20
peer_communication_noise_sd,+20%,1.2,final_mean_knowledge,0.6458922333593057,0.6418992030562385,0.6498852636623729,20
peer_communication_noise_sd,+20%,1.2,final_knowledge_gini,0.0812358925812606,0.07922766364597263,0.08324412151654857,20
peer_communication_noise_sd,+20%,1.2,final_knowledge_rank_corr_with_initial,0.9893254169126143,0.9886469076862285,0.9900039261390001,20
peer_communication_noise_sd,+20%,1.2,final_performance_gini,0.09964447180030739,0.09891716766228542,0.10037177593832936,20
peer_communication_noise_sd,+20%,1.2,final_mean_ai_trust,0.5937198663515926,0.5932672699155166,0.5941724627876686,20
peer_communication_noise_sd,+20%,1.2,final_mean_peer_trust,0.56356299161911,0.5608769365814887,0.5662490466567314,20
peer_communication_noise_sd,+20%,1.2,final_mean_tie_strength,0.43510858070850367,0.4339704348271282,0.4362467265898791,20
peer_communication_noise_sd,+20%,1.2,final_network_density,0.05695816263190562,0.05686086727007732,0.05705545799373392,20
peer_communication_noise_sd,+20%,1.2,final_mean_weighted_degree,4.436070801070001,4.424064171123119,4.448077431016884,20
peer_communication_noise_sd,+20%,1.2,final_recent_active_tie_fraction,0.9141334146606057,0.9110949304557864,0.917171898865425,20
peer_communication_noise_sd,+20%,1.2,final_mean_unique_peer_partners,10.671777777777777,10.634524209705589,10.709031345849965,20
peer_communication_noise_sd,+20%,1.2,final_mean_peer_marginal,0.008230199762049886,0.007908798615755004,0.008551600908344767,20
peer_communication_noise_sd,+20%,1.2,final_mean_ai_availability_probability,0.9130001396225707,0.9119007619146877,0.9140995173304536,20
peer_communication_noise_sd,+20%,1.2,edge_retention_ratio,1.0,1.0,1.0,20
peer_communication_noise_sd,+20%,1.2,edge_count_ratio,1.021277777777778,1.0194274758877842,1.0231280796677718,20
peer_communication_noise_sd,+20%,1.2,new_edge_ratio,0.021277777777777732,0.01942747588778403,0.023128079667771435,20
peer_communication_noise_sd,+20%,1.2,strong_tie_fraction,0.6329273121960173,0.6252905177259768,0.6405641066660578,20
peer_communication_noise_sd,-20%,0.8,final_peer_share,0.3968666666666666,0.39272451801389346,0.4010088153194397,20
peer_communication_noise_sd,-20%,0.8,final_ai_share,0.3558444444444444,0.3511848297794746,0.3605040591094142,20
peer_communication_noise_sd,-20%,0.8,final_hybrid_share,0.2472888888888888,0.2435351156209333,0.25104266215684434,20
peer_communication_noise_sd,-20%,0.8,final_human_interaction_rate,0.6441555555555556,0.6394959408905858,0.6488151702205254,20
peer_communication_noise_sd,-20%,0.8,final_ai_use_rate,0.6031333333333333,0.5989911846805602,0.6072754819861064,20
peer_communication_noise_sd,-20%,0.8,final_mean_quality,0.5886932989958303,0.5857368517982968,0.5916497461933639,20
peer_communication_noise_sd,-20%,0.8,final_success_rate,0.42628888888888883,0.4168897501299662,0.43568802764781145,20
peer_communication_noise_sd,-20%,0.8,final_mean_knowledge,0.6452341453959384,0.6412853766876812,0.6491829141041956,20
peer_communication_noise_sd,-20%,0.8,final_knowledge_gini,0.08126694261577162,0.07924886461554144,0.0832850206160018,20
peer_communication_noise_sd,-20%,0.8,final_knowledge_rank_corr_with_initial,0.9892975647287008,0.9886347345922992,0.9899603948651023,20
peer_communication_noise_sd,-20%,0.8,final_performance_gini,0.0998598331736257,0.09884791185649222,0.10087175449075919,20
peer_communication_noise_sd,-20%,0.8,final_mean_ai_trust,0.5933525685735545,0.5928862815350984,0.5938188556120105,20
peer_communication_noise_sd,-20%,0.8,final_mean_peer_trust,0.5636754029989243,0.5610596880802524,0.5662911179175961,20
peer_communication_noise_sd,-20%,0.8,final_mean_tie_strength,0.43517492997646323,0.43392686559148197,0.4364229943614445,20
peer_communication_noise_sd,-20%,0.8,final_network_density,0.05683426443202975,0.05669872298879772,0.05696980587526178,20
peer_communication_noise_sd,-20%,0.8,final_mean_weighted_degree,4.427024962843789,4.4179350265879345,4.4361148990996435,20
peer_communication_noise_sd,-20%,0.8,final_recent_active_tie_fraction,0.911012143797878,0.9086578249376643,0.9133664626580916,20
peer_communication_noise_sd,-20%,0.8,final_mean_unique_peer_partners,10.660066666666665,10.622751913501347,10.697381419831984,20
peer_communication_noise_sd,-20%,0.8,final_mean_peer_marginal,0.007790059116879506,0.007447133973191865,0.008132984260567149,20
peer_communication_noise_sd,-20%,0.8,final_mean_ai_availability_probability,0.9130001396225707,0.9119007619146877,0.9140995173304536,20
peer_communication_noise_sd,-20%,0.8,edge_retention_ratio,1.0,1.0,1.0,20
peer_communication_noise_sd,-20%,0.8,edge_count_ratio,1.0191666666666666,1.0165265255899063,1.0218068077434268,20
peer_communication_noise_sd,-20%,0.8,new_edge_ratio,0.019166666666666617,0.016526525589906468,0.021806807743426766,20
peer_communication_noise_sd,-20%,0.8,strong_tie_fraction,0.633801717380605,0.6254058530575021,0.6421975817037079,20
peer_expertise_visibility,+20%,1.2,final_peer_share,0.3960888888888889,0.39052502200802597,0.4016527557697518,20
peer_expertise_visibility,+20%,1.2,final_ai_share,0.35478888888888893,0.34873847121307605,0.3608393065647018,20
peer_expertise_visibility,+20%,1.2,final_hybrid_share,0.2491222222222222,0.2443645087494299,0.2538799356950145,20
peer_expertise_visibility,+20%,1.2,final_human_interaction_rate,0.6452111111111112,0.6391606934352984,0.651261528786924,20
peer_expertise_visibility,+20%,1.2,final_ai_use_rate,0.6039111111111112,0.5983472442302482,0.6094749779919741,20
peer_expertise_visibility,+20%,1.2,final_mean_quality,0.5893843150839498,0.5864508397805164,0.5923177903873833,20
peer_expertise_visibility,+20%,1.2,final_success_rate,0.4284888888888888,0.4195566769070885,0.43742110087068914,20
peer_expertise_visibility,+20%,1.2,final_mean_knowledge,0.645675405256265,0.6417030096369923,0.6496478008755376,20
peer_expertise_visibility,+20%,1.2,final_knowledge_gini,0.08117298120132128,0.07915085046502454,0.08319511193761803,20
