shock_condition,episode,metric,mean,ci_low,ci_high,n
Persistent drop,49,network_density,0.056165942478791586,0.056103544743147056,0.056228340214436116,30
Persistent drop,49,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,50,human_interaction_rate,0.5750000000000001,0.5631548459389275,0.5868451540610726,30
Persistent drop,50,ai_use_rate,0.6840740740740742,0.671956643751004,0.6961915043971444,30
Persistent drop,50,mean_quality,0.5499037707254046,0.5468364021907863,0.552971139260023,30
Persistent drop,50,mean_knowledge,0.576870224848628,0.5735783463137291,0.580162103383527,30
Persistent drop,50,knowledge_rank_corr_with_initial,0.9971502376846005,0.9970037198824433,0.9972967554867578,30
Persistent drop,50,mean_ai_trust,0.6408324863124621,0.640287963045516,0.6413770095794082,30
Persistent drop,50,mean_peer_trust,0.5158094108104706,0.5147872363460612,0.51683158527488,30
Persistent drop,50,mean_tie_strength,0.5038743754227956,0.5026874786249974,0.5050612722205937,30
Persistent drop,50,recent_active_tie_fraction,0.8891218329525074,0.8851827860495722,0.8930608798554425,30
Persistent drop,50,mean_unique_peer_partners,10.175925925925926,10.158320581943501,10.19353126990835,30
Persistent drop,50,network_density,0.05617214980343467,0.05610775043205559,0.05623654917481375,30
Persistent drop,50,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,51,human_interaction_rate,0.5687037037037038,0.5556688437737333,0.5817385636336744,30
Persistent drop,51,ai_use_rate,0.6803703703703704,0.6686640458610339,0.6920766948797069,30
Persistent drop,51,mean_quality,0.5517189242169229,0.5487948851511323,0.5546429632827136,30
Persistent drop,51,mean_knowledge,0.5779473584962685,0.5746655191393832,0.5812291978531539,30
Persistent drop,51,knowledge_rank_corr_with_initial,0.9970451979108101,0.9968905807188978,0.9971998151027225,30
Persistent drop,51,mean_ai_trust,0.6409121336226573,0.6404132951499769,0.6414109720953377,30
Persistent drop,51,mean_peer_trust,0.516267196337382,0.5152319254193141,0.51730246725545,30
Persistent drop,51,mean_tie_strength,0.5029997696479162,0.5018109664274151,0.5041885728684172,30
Persistent drop,51,recent_active_tie_fraction,0.8890579298365171,0.8852576557699814,0.8928582039030528,30
Persistent drop,51,mean_unique_peer_partners,10.187407407407408,10.16984763894568,10.204967175869136,30
Persistent drop,51,network_density,0.05617628801986339,0.05611072923365896,0.056241846806067815,30
Persistent drop,51,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,52,human_interaction_rate,0.5742592592592592,0.5584559621834786,0.5900625563350399,30
Persistent drop,52,ai_use_rate,0.6987037037037037,0.6855871315724672,0.7118202758349402,30
Persistent drop,52,mean_quality,0.5503691060377893,0.5470026953616224,0.5537355167139563,30
Persistent drop,52,mean_knowledge,0.5790214917410916,0.5757456872092526,0.5822972962729307,30
Persistent drop,52,knowledge_rank_corr_with_initial,0.9969507205658773,0.9967932744374151,0.9971081666943395,30
Persistent drop,52,mean_ai_trust,0.6408347579414779,0.6402714260309138,0.641398089852042,30
Persistent drop,52,mean_peer_trust,0.5167191604773204,0.5156708849468477,0.5177674360077931,30
Persistent drop,52,mean_tie_strength,0.5021197915077209,0.500932024793775,0.5033075582216668,30
Persistent drop,52,recent_active_tie_fraction,0.888222325735745,0.8844802504647402,0.8919644010067498,30
Persistent drop,52,mean_unique_peer_partners,10.195925925925927,10.178819915994985,10.213031935856868,30
Persistent drop,52,network_density,0.056182495344506464,0.05611797622262161,0.05624701446639132,30
Persistent drop,52,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,53,human_interaction_rate,0.5614814814814815,0.5498489130188934,0.5731140499440696,30
Persistent drop,53,ai_use_rate,0.7003703703703703,0.6894892125894339,0.7112515281513068,30
Persistent drop,53,mean_quality,0.5514849146338034,0.5484660533269595,0.5545037759406474,30
Persistent drop,53,mean_knowledge,0.5801017423545355,0.576833248014399,0.583370236694672,30
Persistent drop,53,knowledge_rank_corr_with_initial,0.9968503942203795,0.9966834033685571,0.9970173850722018,30
Persistent drop,53,mean_ai_trust,0.6409650015475533,0.6404138953132681,0.6415161077818385,30
Persistent drop,53,mean_peer_trust,0.5171774586041769,0.5161131133649973,0.5182418038433564,30
Persistent drop,53,mean_tie_strength,0.5012413630882899,0.50005758432567,0.5024251418509098,30
Persistent drop,53,recent_active_tie_fraction,0.8872405141142052,0.8834642983486551,0.8910167298797553,30
Persistent drop,53,mean_unique_peer_partners,10.20111111111111,10.183463111935371,10.21875911028685,30
Persistent drop,53,network_density,0.05618870266914954,0.05612503622853123,0.05625236910976785,30
Persistent drop,53,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,54,human_interaction_rate,0.5627777777777779,0.547157078363377,0.5783984771921789,30
Persistent drop,54,ai_use_rate,0.6837037037037035,0.6709281430800897,0.6964792643273172,30
Persistent drop,54,mean_quality,0.5520460109927552,0.5477519918481624,0.556340030137348,30
Persistent drop,54,mean_knowledge,0.5811637782262917,0.5779010132660247,0.5844265431865587,30
Persistent drop,54,knowledge_rank_corr_with_initial,0.9967542668669565,0.9965790268908954,0.9969295068430175,30
Persistent drop,54,mean_ai_trust,0.6410323786665479,0.6405490632875167,0.6415156940455792,30
Persistent drop,54,mean_peer_trust,0.5176356176535288,0.5165544459896558,0.5187167893174018,30
Persistent drop,54,mean_tie_strength,0.5003722995519638,0.4991921697414745,0.5015524293624531,30
Persistent drop,54,recent_active_tie_fraction,0.8872509845336892,0.8832641097486609,0.8912378593187176,30
Persistent drop,54,mean_unique_peer_partners,10.208148148148148,10.190957333102036,10.22533896319426,30
Persistent drop,54,network_density,0.05619284088557826,0.056130785520118104,0.05625489625103841,30
Persistent drop,54,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,55,human_interaction_rate,0.5718518518518518,0.5593700575676449,0.5843336461360588,30
Persistent drop,55,ai_use_rate,0.679074074074074,0.6678076496433969,0.6903404985047512,30
Persistent drop,55,mean_quality,0.5530997938733684,0.5501158657213163,0.5560837220254204,30
Persistent drop,55,mean_knowledge,0.5822185571381521,0.578962898617291,0.5854742156590131,30
Persistent drop,55,knowledge_rank_corr_with_initial,0.996655619575869,0.9964757360116906,0.9968355031400474,30
Persistent drop,55,mean_ai_trust,0.6411793900604211,0.6407075521129988,0.6416512280078435,30
Persistent drop,55,mean_peer_trust,0.5180912812550863,0.5169979283180802,0.5191846341920924,30
Persistent drop,55,mean_tie_strength,0.4995055307944616,0.49832793679088583,0.5006831247980373,30
Persistent drop,55,recent_active_tie_fraction,0.8874080044321598,0.8831505008181882,0.8916655080461314,30
Persistent drop,55,mean_unique_peer_partners,10.213703703703704,10.195910552146948,10.23149685526046,30
Persistent drop,55,network_density,0.05619697910200698,0.056135403244302294,0.05625855495971167,30
Persistent drop,55,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,56,human_interaction_rate,0.5698148148148149,0.552555509908462,0.5870741197211677,30
Persistent drop,56,ai_use_rate,0.6885185185185186,0.6741467979638058,0.7028902390732314,30
Persistent drop,56,mean_quality,0.5550976072829167,0.551759893552689,0.5584353210131444,30
Persistent drop,56,mean_knowledge,0.5832825103857626,0.5800321197007102,0.586532901070815,30
Persistent drop,56,knowledge_rank_corr_with_initial,0.9965561336702748,0.996368642385684,0.9967436249548657,30
Persistent drop,56,mean_ai_trust,0.6410244809716629,0.6405351070280453,0.6415138549152805,30
Persistent drop,56,mean_peer_trust,0.5185596168041229,0.5174478115159231,0.5196714220923226,30
Persistent drop,56,mean_tie_strength,0.4986422737439474,0.49746840232331346,0.4998161451645813,30
Persistent drop,56,recent_active_tie_fraction,0.8868619033965391,0.8821633747525749,0.8915604320405034,30
Persistent drop,56,mean_unique_peer_partners,10.220370370370368,10.202968497871327,10.23777224286941,30
Persistent drop,56,network_density,0.056201117318435696,0.056138270903001435,0.05626396373386996,30
Persistent drop,56,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,57,human_interaction_rate,0.5727777777777778,0.5560009722957963,0.5895545832597594,30
Persistent drop,57,ai_use_rate,0.6818518518518519,0.6700294787629404,0.6936742249407635,30
Persistent drop,57,mean_quality,0.5539704279001456,0.5504735462420853,0.5574673095582059,30
Persistent drop,57,mean_knowledge,0.5843518849462686,0.5811081547402028,0.5875956151523343,30
Persistent drop,57,knowledge_rank_corr_with_initial,0.9964346435658112,0.9962390636075692,0.9966302235240533,30
Persistent drop,57,mean_ai_trust,0.6411675327751374,0.6406346156639813,0.6417004498862935,30
Persistent drop,57,mean_peer_trust,0.5190402567386627,0.5179129104740492,0.5201676030032762,30
Persistent drop,57,mean_tie_strength,0.49776920477549236,0.49659709401465996,0.49894131553632476,30
Persistent drop,57,recent_active_tie_fraction,0.8866998861019318,0.8823610130293013,0.8910387591745624,30
Persistent drop,57,mean_unique_peer_partners,10.228518518518516,10.211685345483973,10.24535169155306,30
Persistent drop,57,network_density,0.05620939375129315,0.05614419388348584,0.056274593619100456,30
Persistent drop,57,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,58,human_interaction_rate,0.5785185185185184,0.5660153424690798,0.5910216945679571,30
Persistent drop,58,ai_use_rate,0.6816666666666665,0.6682318946681823,0.6951014386651507,30
Persistent drop,58,mean_quality,0.5559806882638166,0.5529710650834965,0.5589903114441368,30
Persistent drop,58,mean_knowledge,0.5854229925471426,0.5821841147993819,0.5886618702949032,30
Persistent drop,58,knowledge_rank_corr_with_initial,0.9963151259233347,0.996113126678227,0.9965171251684424,30
Persistent drop,58,mean_ai_trust,0.6414471438274654,0.6409147918912157,0.641979495763715,30
Persistent drop,58,mean_peer_trust,0.5195166250069936,0.5183750518112029,0.5206581982027843,30
Persistent drop,58,mean_tie_strength,0.4969040165344874,0.4957287386675985,0.4980792944013763,30
Persistent drop,58,recent_active_tie_fraction,0.8876696274309247,0.883938750305434,0.8914005045564154,30
Persistent drop,58,mean_unique_peer_partners,10.235925925925926,10.219413165435597,10.252438686416255,30
Persistent drop,58,network_density,0.05621560107593623,0.05614878739531656,0.056282414756555904,30
Persistent drop,58,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,59,human_interaction_rate,0.5614814814814816,0.5481489018282938,0.5748140611346694,30
Persistent drop,59,ai_use_rate,0.6925925925925925,0.6778800417603802,0.7073051434248049,30
Persistent drop,59,mean_quality,0.5545807496795601,0.5518904822869155,0.5572710170722046,30
Persistent drop,59,mean_knowledge,0.586476355315279,0.5832445034419359,0.589708207188622,30
Persistent drop,59,knowledge_rank_corr_with_initial,0.9962062728989879,0.9959981049242997,0.996414440873676,30
Persistent drop,59,mean_ai_trust,0.6413675998914673,0.6408218060979625,0.6419133936849721,30
Persistent drop,59,mean_peer_trust,0.5199850777784983,0.5188298198122999,0.5211403357446968,30
Persistent drop,59,mean_tie_strength,0.4960292826096217,0.4948572643623982,0.4972013008568452,30
Persistent drop,59,recent_active_tie_fraction,0.8871674725286799,0.8828627035512826,0.8914722415060772,30
Persistent drop,59,mean_unique_peer_partners,10.241851851851854,10.225267353594951,10.258436350108756,30
Persistent drop,59,network_density,0.056223877508793665,0.0561584082677184,0.05628934674986893,30
Persistent drop,59,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,60,human_interaction_rate,0.5709259259259258,0.5589198372929406,0.5829320145589111,30
Persistent drop,60,ai_use_rate,0.680185185185185,0.6675409747734921,0.692829395596878,30
Persistent drop,60,mean_quality,0.5558307825798702,0.5531806293133584,0.5584809358463819,30
Persistent drop,60,mean_knowledge,0.587518187890103,0.5842979321284472,0.5907384436517589,30
Persistent drop,60,knowledge_rank_corr_with_initial,0.9960938449437523,0.9958787367880519,0.9963089530994527,30
Persistent drop,60,mean_ai_trust,0.6414420442005858,0.6409258615930571,0.6419582268081145,30
Persistent drop,60,mean_peer_trust,0.5204675356547038,0.5193028335394348,0.5216322377699728,30
Persistent drop,60,mean_tie_strength,0.49515878756841025,0.49398327010974574,0.49633430502707476,30
Persistent drop,60,recent_active_tie_fraction,0.8891378629156352,0.8851087735349483,0.8931669522963221,30
Persistent drop,60,mean_unique_peer_partners,10.246666666666666,10.230308602915667,10.263024730417666,30
Persistent drop,60,network_density,0.056232153941651104,0.05616482467310223,0.05629948321019998,30
Persistent drop,60,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,61,human_interaction_rate,0.56,0.5453879832418245,0.5746120167581756,30
Persistent drop,61,ai_use_rate,0.6842592592592592,0.6700939826396014,0.6984245358789171,30
Persistent drop,61,mean_quality,0.5576285579153143,0.5543576264615844,0.5608994893690442,30
Persistent drop,61,mean_knowledge,0.5885674243537002,0.5853561921674292,0.5917786565399713,30
Persistent drop,61,knowledge_rank_corr_with_initial,0.9959782792067013,0.9957548164525362,0.9962017419608665,30
Persistent drop,61,mean_ai_trust,0.6415924598915417,0.641063067858772,0.6421218519243114,30
Persistent drop,61,mean_peer_trust,0.5209528923034668,0.5197654195702196,0.5221403650367139,30
Persistent drop,61,mean_tie_strength,0.49428294897079467,0.4931140222541246,0.49545187568746474,30
Persistent drop,61,recent_active_tie_fraction,0.8883866915884465,0.8846540682053918,0.8921193149715012,30
Persistent drop,61,mean_unique_peer_partners,10.254814814814813,10.239065603612163,10.270564026017462,30
Persistent drop,61,network_density,0.056242499482722905,0.05617838842515429,0.05630661054029152,30
Persistent drop,61,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,62,human_interaction_rate,0.5727777777777778,0.5583502358346792,0.5872053197208764,30
Persistent drop,62,ai_use_rate,0.6809259259259259,0.6673643595862687,0.6944874922655832,30
Persistent drop,62,mean_quality,0.5575197276436941,0.5544918723790978,0.5605475829082903,30
Persistent drop,62,mean_knowledge,0.5896108125718413,0.5864039016868862,0.5928177234567965,30
Persistent drop,62,knowledge_rank_corr_with_initial,0.9958524395943331,0.9956202947271852,0.9960845844614811,30
Persistent drop,62,mean_ai_trust,0.6417712054065263,0.64121011072698,0.6423323000860727,30
Persistent drop,62,mean_peer_trust,0.5214495857556661,0.5202457646732174,0.5226534068381149,30
Persistent drop,62,mean_tie_strength,0.4934230923652649,0.49225522617328793,0.49459095855724183,30
Persistent drop,62,recent_active_tie_fraction,0.8875195154633904,0.8838938548017882,0.8911451761249926,30
Persistent drop,62,mean_unique_peer_partners,10.26,10.243964438686964,10.276035561313035,30
Persistent drop,62,network_density,0.056248706807365975,0.05618200412836906,0.05631540948636289,30
Persistent drop,62,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,63,human_interaction_rate,0.5724074074074073,0.5557983208548734,0.5890164939599412,30
Persistent drop,63,ai_use_rate,0.672962962962963,0.6596772126863718,0.6862487132395542,30
Persistent drop,63,mean_quality,0.5574628596691491,0.553944404270238,0.5609813150680601,30
Persistent drop,63,mean_knowledge,0.5906524348377428,0.58745384056652,0.5938510291089656,30
Persistent drop,63,knowledge_rank_corr_with_initial,0.9957302753150334,0.9954861734847941,0.9959743771452728,30
Persistent drop,63,mean_ai_trust,0.6417898234172168,0.6412276585210871,0.6423519883133465,30
Persistent drop,63,mean_peer_trust,0.5219462891419728,0.5207219773065058,0.5231706009774398,30
Persistent drop,63,mean_tie_strength,0.4925730933745702,0.4914067206294971,0.49373946611964337,30
Persistent drop,63,recent_active_tie_fraction,0.8876746238770011,0.8839732397404555,0.8913760080135468,30
Persistent drop,63,mean_unique_peer_partners,10.267037037037037,10.251154591457716,10.282919482616357,30
Persistent drop,63,network_density,0.056252845023794705,0.05618653231369075,0.05631915773389866,30
Persistent drop,63,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,64,human_interaction_rate,0.5748148148148149,0.5626729163434057,0.5869567132862241,30
Persistent drop,64,ai_use_rate,0.6837037037037035,0.6712219094194966,0.6961854979879104,30
Persistent drop,64,mean_quality,0.559153423796905,0.5557911877192978,0.5625156598745122,30
Persistent drop,64,mean_knowledge,0.5916917309516168,0.5885016578986967,0.5948818040045368,30
Persistent drop,64,knowledge_rank_corr_with_initial,0.9956024629159058,0.9953550032412524,0.9958499225905593,30
Persistent drop,64,mean_ai_trust,0.6417603028773043,0.64116593164932,0.6423546741052887,30
Persistent drop,64,mean_peer_trust,0.522453264395396,0.5212100550430139,0.5236964737477781,30
Persistent drop,64,mean_tie_strength,0.4917317638794581,0.4905675014921558,0.49289602626676043,30
Persistent drop,64,recent_active_tie_fraction,0.8884833063214241,0.8846383862503674,0.8923282263924809,30
Persistent drop,64,mean_unique_peer_partners,10.270370370370369,10.254307686538613,10.286433054202124,30
Persistent drop,64,network_density,0.056252845023794705,0.05618653231369075,0.05631915773389866,30
Persistent drop,64,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,65,human_interaction_rate,0.570925925925926,0.5569441195952639,0.584907732256588,30
Persistent drop,65,ai_use_rate,0.6914814814814814,0.6754335860682358,0.707529376894727,30
Persistent drop,65,mean_quality,0.5595651959388767,0.5556281488774472,0.5635022430003062,30
Persistent drop,65,mean_knowledge,0.5927231122358019,0.5895367181300999,0.5959095063415039,30
Persistent drop,65,knowledge_rank_corr_with_initial,0.9954847247034511,0.9952348760819396,0.9957345733249625,30
Persistent drop,65,mean_ai_trust,0.6419238840137985,0.6413258971243554,0.6425218709032416,30
Persistent drop,65,mean_peer_trust,0.5229566335678101,0.5216963889340994,0.5242168782015207,30
Persistent drop,65,mean_tie_strength,0.4908802807331085,0.48972004664879004,0.492040514817427,30
Persistent drop,65,recent_active_tie_fraction,0.888195762884969,0.8838615636276377,0.8925299621423004,30
Persistent drop,65,mean_unique_peer_partners,10.276666666666667,10.260129959009104,10.29320337432423,30
Persistent drop,65,network_density,0.05625698324022342,0.05619054028617504,0.0563234261942718,30
Persistent drop,65,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,66,human_interaction_rate,0.5674074074074075,0.5533509753998191,0.5814638394149958,30
Persistent drop,66,ai_use_rate,0.691111111111111,0.678235275877814,0.7039869463444081,30
Persistent drop,66,mean_quality,0.5619396090592689,0.5580290140962028,0.565850204022335,30
Persistent drop,66,mean_knowledge,0.5937493560240055,0.5905696043726935,0.5969291076753175,30
Persistent drop,66,knowledge_rank_corr_with_initial,0.9953643836857448,0.9951067594503942,0.9956220079210953,30
Persistent drop,66,mean_ai_trust,0.6420043759783091,0.6413707363757949,0.6426380155808232,30
Persistent drop,66,mean_peer_trust,0.5234594186147054,0.5221866313317303,0.5247322058976804,30
Persistent drop,66,mean_tie_strength,0.4900343805551529,0.48888257342520297,0.49118618768510286,30
Persistent drop,66,recent_active_tie_fraction,0.8870965279207169,0.8828213897906111,0.8913716660508227,30
Persistent drop,66,mean_unique_peer_partners,10.280740740740743,10.264508958467992,10.296972523013494,30
Persistent drop,66,network_density,0.056259052348437776,0.05619339943614582,0.05632470526072973,30
Persistent drop,66,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,67,human_interaction_rate,0.5716666666666668,0.5543330060735365,0.589000327259797,30
Persistent drop,67,ai_use_rate,0.6840740740740742,0.6702948603932501,0.6978532877548982,30
Persistent drop,67,mean_quality,0.5600217558652818,0.5569126294789251,0.5631308822516385,30
Persistent drop,67,mean_knowledge,0.5947706793322791,0.5915976907642424,0.5979436679003158,30
Persistent drop,67,knowledge_rank_corr_with_initial,0.995241064030602,0.994980198752909,0.995501929308295,30
Persistent drop,67,mean_ai_trust,0.6419845179293181,0.6413633562539073,0.6426056796047289,30
Persistent drop,67,mean_peer_trust,0.5239747842152913,0.5226938985844831,0.5252556698460995,30
Persistent drop,67,mean_tie_strength,0.4891781439383825,0.48802789981851613,0.49032838805824885,30
Persistent drop,67,recent_active_tie_fraction,0.8863430702331361,0.8822557966074396,0.8904303438588326,30
Persistent drop,67,mean_unique_peer_partners,10.285925925925927,10.26929674871922,10.302555103132633,30
Persistent drop,67,network_density,0.05626732878129522,0.056200723380467985,0.05633393418212246,30
Persistent drop,67,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,68,human_interaction_rate,0.5712962962962963,0.5564057898548271,0.5861868027377655,30
Persistent drop,68,ai_use_rate,0.6916666666666667,0.6797217096490485,0.7036116236842848,30
Persistent drop,68,mean_quality,0.5621899444324775,0.5598229010722354,0.5645569877927196,30
Persistent drop,68,mean_knowledge,0.595800133917256,0.5926362866977081,0.5989639811368038,30
Persistent drop,68,knowledge_rank_corr_with_initial,0.9951206076923474,0.994850985346126,0.9953902300385689,30
Persistent drop,68,mean_ai_trust,0.6419848813394586,0.6413846828999198,0.6425850797789975,30
Persistent drop,68,mean_peer_trust,0.5244950870672862,0.523204035816415,0.5257861383181575,30
Persistent drop,68,mean_tie_strength,0.48833489418029785,0.4871865059960752,0.4894832823645205,30
Persistent drop,68,recent_active_tie_fraction,0.886976244886051,0.8829918244415204,0.8909606653305816,30
Persistent drop,68,mean_unique_peer_partners,10.291851851851852,10.274251565988184,10.309452137715521,30
Persistent drop,68,network_density,0.05627146699772393,0.05620458403464057,0.05633834996080729,30
Persistent drop,68,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,69,human_interaction_rate,0.5733333333333334,0.5604137769717334,0.5862528896949333,30
Persistent drop,69,ai_use_rate,0.68,0.668787488006454,0.691212511993546,30
Persistent drop,69,mean_quality,0.5625246636307134,0.559599267260786,0.5654500600006408,30
Persistent drop,69,mean_knowledge,0.5968084967426571,0.5936532207814944,0.5999637727038198,30
Persistent drop,69,knowledge_rank_corr_with_initial,0.9950105876479187,0.9947375347519192,0.9952836405439183,30
Persistent drop,69,mean_ai_trust,0.6420537363622919,0.6414342157605312,0.6426732569640526,30
Persistent drop,69,mean_peer_trust,0.5250048597653707,0.5236982960400844,0.526311423490657,30
Persistent drop,69,mean_tie_strength,0.4874626706043879,0.486316347499494,0.48860899370928185,30
Persistent drop,69,recent_active_tie_fraction,0.8871517659846149,0.8831236349853253,0.8911798969839044,30
Persistent drop,69,mean_unique_peer_partners,10.296296296296298,10.27878391661694,10.313808675975656,30
Persistent drop,69,network_density,0.05628595075522445,0.056218255613754785,0.05635364589669411,30
Persistent drop,69,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,70,human_interaction_rate,0.5779629629629629,0.5648939941942621,0.5910319317316637,30
Persistent drop,70,ai_use_rate,0.6861111111111111,0.6734778592519931,0.6987443629702291,30
Persistent drop,70,mean_quality,0.563521663183269,0.5600928466398737,0.5669504797266643,30
Persistent drop,70,mean_knowledge,0.5978247239126511,0.5946724028106009,0.6009770450147013,30
Persistent drop,70,knowledge_rank_corr_with_initial,0.9948918234741104,0.9946184671806664,0.9951651797675545,30
Persistent drop,70,mean_ai_trust,0.642148349565776,0.6415781580711781,0.642718541060374,30
Persistent drop,70,mean_peer_trust,0.5255319138367971,0.5242095626072768,0.5268542650663174,30
Persistent drop,70,mean_tie_strength,0.4866187969843547,0.48547403904354086,0.4877635549251685,30
Persistent drop,70,recent_active_tie_fraction,0.8883748959531392,0.8847493554172593,0.8920004364890192,30
Persistent drop,70,mean_unique_peer_partners,10.302222222222223,10.284471934390028,10.319972510054418,30
Persistent drop,70,network_density,0.05629215807986753,0.05622667469194706,0.056357641467788,30
Persistent drop,70,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,71,human_interaction_rate,0.5644444444444444,0.5515801394679897,0.5773087494208992,30
Persistent drop,71,ai_use_rate,0.6799999999999999,0.6676657074269591,0.6923342925730408,30
Persistent drop,71,mean_quality,0.5630367006554415,0.5590789036551147,0.5669944976557684,30
Persistent drop,71,mean_knowledge,0.5988354188624025,0.5956864097754371,0.601984427949368,30
Persistent drop,71,knowledge_rank_corr_with_initial,0.994768538886883,0.9944879888114596,0.9950490889623064,30
Persistent drop,71,mean_ai_trust,0.6421556925377049,0.6415358471789685,0.6427755378964413,30
Persistent drop,71,mean_peer_trust,0.5260453601678212,0.5247070026704657,0.5273837176651768,30
Persistent drop,71,mean_tie_strength,0.4857622057199478,0.4846182995802544,0.4869061118596413,30
Persistent drop,71,recent_active_tie_fraction,0.889827489463854,0.8861309632963087,0.8935240156313994,30
Persistent drop,71,mean_unique_peer_partners,10.30777777777778,10.289059049748586,10.326496505806974,30
Persistent drop,71,network_density,0.05630250362093933,0.05623513767567873,0.05636986956619993,30
Persistent drop,71,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,72,human_interaction_rate,0.5742592592592594,0.5608761326942533,0.5876423858242654,30
Persistent drop,72,ai_use_rate,0.683148148148148,0.6686269687047667,0.6976693275915292,30
Persistent drop,72,mean_quality,0.5645732217914288,0.5614982193887154,0.5676482241941422,30
Persistent drop,72,mean_knowledge,0.5998468615518119,0.5967016838552794,0.6029920392483443,30
Persistent drop,72,knowledge_rank_corr_with_initial,0.9946402003760414,0.9943521011358375,0.9949282996162453,30
Persistent drop,72,mean_ai_trust,0.6421744137589048,0.6416127520266319,0.6427360754911777,30
Persistent drop,72,mean_peer_trust,0.5265633742014567,0.5252091877912194,0.527917560611694,30
Persistent drop,72,mean_tie_strength,0.4849099785089493,0.4837758366175733,0.4860441204003253,30
Persistent drop,72,recent_active_tie_fraction,0.8891468842318565,0.8858393895505786,0.8924543789131344,30
Persistent drop,72,mean_unique_peer_partners,10.312592592592596,10.293634918104232,10.33155026708096,30
Persistent drop,72,network_density,0.05631284916201112,0.05624605859151653,0.056379639732505704,30
Persistent drop,72,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,73,human_interaction_rate,0.5840740740740741,0.571702141459574,0.5964460066885742,30
Persistent drop,73,ai_use_rate,0.6740740740740742,0.6602025519030695,0.6879455962450788,30
Persistent drop,73,mean_quality,0.5650031321459473,0.5621700952111395,0.5678361690807552,30
Persistent drop,73,mean_knowledge,0.6008515302903651,0.5977109404061349,0.6039921201745952,30
Persistent drop,73,knowledge_rank_corr_with_initial,0.9945185488346578,0.9942240386859463,0.9948130589833694,30
Persistent drop,73,mean_ai_trust,0.6422842369163393,0.6417677942381358,0.6428006795945428,30
Persistent drop,73,mean_peer_trust,0.5270964602629343,0.5257371901335359,0.5284557303923327,30
Persistent drop,73,mean_tie_strength,0.48407221138477324,0.4829382423707124,0.48520618039883406,30
Persistent drop,73,recent_active_tie_fraction,0.8899652873744758,0.8869652286194062,0.8929653461295454,30
Persistent drop,73,mean_unique_peer_partners,10.31925925925926,10.299378471908605,10.339140046609915,30
Persistent drop,73,network_density,0.05631905648665421,0.05625041920236715,0.05638769377094127,30
Persistent drop,73,ai_reliability,0.8599999999999999,0.8599999999999999,0.8599999999999999,30
Persistent drop,74,human_interaction_rate,0.5733333333333334,0.5581339363393761,0.5885327303272906,30
Persistent drop,74,ai_use_rate,0.6855555555555555,0.6708403152889303,0.7002707958221807,30
Persistent drop,74,mean_quality,0.5661305165813347,0.563057491304029,0.5692035418586404,30
Persistent drop,74,mean_knowledge,0.6018588134085245,0.5987267188429813,0.6049909079740677,30
Persistent drop,74,knowledge_rank_corr_with_initial,0.9943915292589228,0.9940863660099392,0.9946966925079065,30
Persistent drop,74,mean_ai_trust,0.6424683258612656,0.6419700577668159,0.6429665939557152,30
Persistent drop,74,mean_peer_trust,0.5276171227296194,0.5262469471958943,0.5289872982633445,30
Persistent drop,74,mean_tie_strength,0.4832249830166499,0.48209624828889924,0.48435371774440056,30
Persistent drop,74,recent_active_tie_fraction,0.8898349496212075,0.8863972894509979,0.893272609791417,30
Persistent drop,74,mean_unique_peer_partners,10.323333333333334,10.303114551589198,10.34355211507747,30
